method,source_index,image_id,snr_db,seed,N,E,diagnostic_only,header_ok,normalized_latent,psnr_db,lpips_alex,dino_cosine
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,1.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.05806729942560196,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,1.0,2003,4084,8168,False,True,0.6028301119804382,20.732372283935547,0.1884503811597824,0.7229242324829102
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,1.0,2003,4084,8168,True,True,0.5246049165725708,21.687299728393555,0.1698036640882492,0.7316206693649292
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,1.0,2003,4084,8168,True,True,0.5767229199409485,21.340774536132812,0.15611213445663452,0.7702978849411011
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,1.0,2003,4084,8168,True,True,0.49860018491744995,22.028417587280273,0.14089077711105347,0.7807612419128418
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,1.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.05806729942560196,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2001,4084,8168,False,True,0.5352131128311157,22.02564239501953,0.14576496183872223,0.807126522064209
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2001,4084,8168,True,True,0.4764111042022705,22.343891143798828,0.13133911788463593,0.813934326171875
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2001,4084,8168,True,True,0.5352131128311157,22.02564239501953,0.14576496183872223,0.807126522064209
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2001,4084,8168,True,True,0.4764111042022705,22.343891143798828,0.13133911788463593,0.813934326171875
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.05806729942560196,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2002,4084,8168,False,True,0.5401639342308044,21.742971420288086,0.14269506931304932,0.816825270652771
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2002,4084,8168,True,True,0.4764111042022705,22.343891143798828,0.13133911788463593,0.813934326171875
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2002,4084,8168,True,True,0.5401639342308044,21.742971420288086,0.14269506931304932,0.816825270652771
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2002,4084,8168,True,True,0.4764111042022705,22.343891143798828,0.13133911788463593,0.813934326171875
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.058067306876182556,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2003,4084,8168,False,True,0.5361021757125854,22.06365203857422,0.143395334482193,0.7756636738777161
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2003,4084,8168,True,True,0.4764111042022705,22.343891143798828,0.13133911788463593,0.813934326171875
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2003,4084,8168,True,True,0.5361021757125854,22.06365203857422,0.143395334482193,0.7756636738777161
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2003,4084,8168,True,True,0.4764111042022705,22.343891143798828,0.13133911788463593,0.813934326171875
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.05806729942560196,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2001,4084,8168,False,True,0.5078915357589722,22.311038970947266,0.13748738169670105,0.8226730227470398
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2001,4084,8168,True,True,0.470028281211853,22.554397583007812,0.12731806933879852,0.8261085748672485
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2001,4084,8168,True,True,0.5078915357589722,22.311038970947266,0.13748736679553986,0.8226730227470398
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2001,4084,8168,True,True,0.470028281211853,22.554397583007812,0.12731808423995972,0.8261085748672485
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.05806729942560196,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2002,4084,8168,False,True,0.5105562210083008,22.127334594726562,0.13783125579357147,0.8330559730529785
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2002,4084,8168,True,True,0.470028281211853,22.554397583007812,0.12731808423995972,0.8261085748672485
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2002,4084,8168,True,True,0.5105562210083008,22.127334594726562,0.13783125579357147,0.8330559730529785
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2002,4084,8168,True,True,0.470028281211853,22.554397583007812,0.12731806933879852,0.8261085748672485
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.05806729942560196,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2003,4084,8168,False,True,0.5081305503845215,22.4486141204834,0.1365516483783722,0.7992662191390991
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2003,4084,8168,True,True,0.470028281211853,22.554397583007812,0.12731808423995972,0.8261085748672485
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2003,4084,8168,True,True,0.5081305503845215,22.4486141204834,0.1365516483783722,0.7992662191390991
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2003,4084,8168,True,True,0.470028281211853,22.554397583007812,0.12731806933879852,0.8261085748672485
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.058067306876182556,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2001,4084,8168,False,True,0.48042023181915283,22.608158111572266,0.1297599971294403,0.8371111154556274
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2001,4084,8168,True,True,0.46810752153396606,22.72824478149414,0.1257779747247696,0.8446741700172424
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2001,4084,8168,True,True,0.48042023181915283,22.608158111572266,0.1297599971294403,0.8371111154556274
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2001,4084,8168,True,True,0.46810752153396606,22.72824478149414,0.1257779747247696,0.8446741700172424
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.05806729942560196,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2002,4084,8168,False,True,0.4810357093811035,22.534679412841797,0.1322229653596878,0.848777711391449
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2002,4084,8168,True,True,0.46810752153396606,22.72824478149414,0.1257779747247696,0.8446741700172424
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2002,4084,8168,True,True,0.4810357093811035,22.534679412841797,0.1322229653596878,0.848777711391449
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2002,4084,8168,True,True,0.46810752153396606,22.72824478149414,0.1257779747247696,0.8446741700172424
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.05806729942560196,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2003,4084,8168,False,True,0.4803388714790344,22.784984588623047,0.12842458486557007,0.8322184085845947
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2003,4084,8168,True,True,0.46810752153396606,22.72824478149414,0.1257779747247696,0.8446741700172424
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2003,4084,8168,True,True,0.4803388714790344,22.784984588623047,0.12842459976673126,0.8322184085845947
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2003,4084,8168,True,True,0.46810752153396606,22.72824478149414,0.1257779747247696,0.8446741700172424
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.05806729942560196,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2001,4084,8168,False,True,0.47189635038375854,22.7158145904541,0.12736180424690247,0.8446753025054932
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2001,4084,8168,True,True,0.46856099367141724,22.76359748840332,0.12581545114517212,0.8493520021438599
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2001,4084,8168,True,True,0.47189635038375854,22.7158145904541,0.12736177444458008,0.8446753025054932
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2001,4084,8168,True,True,0.46856099367141724,22.76359748840332,0.12581545114517212,0.8493520021438599
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.058067306876182556,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2002,4084,8168,False,True,0.4720779061317444,22.683902740478516,0.12851862609386444,0.8513932228088379
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2002,4084,8168,True,True,0.46856099367141724,22.76359748840332,0.12581545114517212,0.8493520021438599
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2002,4084,8168,True,True,0.4720779061317444,22.683902740478516,0.12851862609386444,0.8513932228088379
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2002,4084,8168,True,True,0.46856099367141724,22.76359748840332,0.12581545114517212,0.8493520021438599
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.05806729942560196,0.9505022168159485
actual_RX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2003,4084,8168,False,True,0.47187167406082153,22.82121467590332,0.12642310559749603,0.8439450263977051
actual_RX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2003,4084,8168,True,True,0.46856099367141724,22.76359748840332,0.12581545114517212,0.8493520021438599
oracle_TX_AWGN,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2003,4084,8168,True,True,0.47187167406082153,22.82121467590332,0.12642312049865723,0.8439453840255737
oracle_TX_zero_noise,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2003,4084,8168,True,True,0.46856099367141724,22.76359748840332,0.12581545114517212,0.8493525385856628
Dc_F_representation_reference,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,26.203567504882812,0.058067310601472855,0.9505021572113037
actual_RX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2001,4084,8168,False,True,0.9314092397689819,16.653419494628906,0.24869970977306366,0.8359891176223755
actual_RX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2001,4084,8168,True,True,0.8447620868682861,16.954442977905273,0.23375482857227325,0.826920747756958
oracle_TX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2001,4084,8168,True,True,0.8393014669418335,17.461442947387695,0.21368294954299927,0.8606289625167847
oracle_TX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2001,4084,8168,True,True,0.7542965412139893,18.026193618774414,0.19097590446472168,0.8218981027603149
Dc_F_representation_reference,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.413612365722656,0.09739460051059723,0.9348108768463135
actual_RX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2002,4084,8168,False,True,0.9072538614273071,16.960987091064453,0.26319238543510437,0.8221339583396912
actual_RX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2002,4084,8168,True,True,0.8200565576553345,17.299930572509766,0.24982625246047974,0.8097115159034729
oracle_TX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2002,4084,8168,True,True,0.838860273361206,17.501426696777344,0.1998400092124939,0.8600563406944275
oracle_TX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2002,4084,8168,True,True,0.7542965412139893,18.026193618774414,0.19097590446472168,0.8218981027603149
Dc_F_representation_reference,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.413612365722656,0.09739460796117783,0.9348108768463135
actual_RX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2003,4084,8168,False,True,0.9499648213386536,16.47156524658203,0.34002795815467834,0.7710500955581665
actual_RX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2003,4084,8168,True,True,0.8423751592636108,17.379791259765625,0.3094937205314636,0.7756708264350891
oracle_TX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2003,4084,8168,True,True,0.8503408432006836,17.175247192382812,0.23040324449539185,0.8496536612510681
oracle_TX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2003,4084,8168,True,True,0.7542965412139893,18.026193618774414,0.19097590446472168,0.8218981027603149
Dc_F_representation_reference,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.413612365722656,0.09739460796117783,0.9348108768463135
actual_RX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2001,4084,8168,False,True,0.7874947786331177,17.7994327545166,0.19426454603672028,0.8723437786102295
actual_RX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2001,4084,8168,True,True,0.7182410955429077,18.211341857910156,0.1774665266275406,0.8573842644691467
oracle_TX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2001,4084,8168,True,True,0.7874947786331177,17.7994327545166,0.19426454603672028,0.8723437786102295
oracle_TX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2001,4084,8168,True,True,0.7182410955429077,18.211341857910156,0.1774665266275406,0.8573842644691467
Dc_F_representation_reference,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.413612365722656,0.09739460051059723,0.9348108768463135
actual_RX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2002,4084,8168,False,True,0.7876772880554199,17.796092987060547,0.1875362992286682,0.8640099763870239
actual_RX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2002,4084,8168,True,True,0.7182410955429077,18.211341857910156,0.1774665266275406,0.8573842644691467
oracle_TX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2002,4084,8168,True,True,0.7876772880554199,17.796092987060547,0.1875362992286682,0.8640099763870239
oracle_TX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2002,4084,8168,True,True,0.7182410955429077,18.211341857910156,0.1774665266275406,0.8573842644691467
Dc_F_representation_reference,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.413612365722656,0.09739460051059723,0.9348108768463135
actual_RX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2003,4084,8168,False,True,0.7934166789054871,17.712209701538086,0.19912119209766388,0.8667923212051392
actual_RX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2003,4084,8168,True,True,0.7182410955429077,18.211341857910156,0.1774665266275406,0.8573842644691467
oracle_TX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2003,4084,8168,True,True,0.7934166789054871,17.712209701538086,0.19912119209766388,0.8667923212051392
oracle_TX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2003,4084,8168,True,True,0.7182410955429077,18.211341857910156,0.1774665266275406,0.8573842644691467
Dc_F_representation_reference,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.413612365722656,0.09739460796117783,0.9348108768463135
actual_RX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2001,4084,8168,False,True,0.752076268196106,18.014562606811523,0.18450389802455902,0.8799014091491699
actual_RX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2001,4084,8168,True,True,0.7058097124099731,18.284509658813477,0.17353948950767517,0.8705692291259766
oracle_TX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2001,4084,8168,True,True,0.752076268196106,18.014562606811523,0.18450389802455902,0.8799014091491699
oracle_TX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2001,4084,8168,True,True,0.7058097124099731,18.284509658813477,0.17353948950767517,0.8705692291259766
Dc_F_representation_reference,26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.413612365722656,0.09739460796117783,0.9348108768463135
actual_RX_AWGN,26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2002,4084,8168,False,True,0.7514858245849609,17.998313903808594,0.1806161105632782,0.8689334392547607
actual_RX_zero_noise,26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2002,4084,8168,True,True,0.7058097124099731,18.284509658813477,0.17353948950767517,0.8705692291259766
