region,arm,control,metric,difference,ci_low,ci_high,source_images,involves_expected_reference
snr_1,lpips_0p01__conditioned,expected_mix_12,mse,0.002789061670183428,0.0013179354653489383,0.004471922955380598,100,True
snr_1,lpips_0p01__conditioned,lpips_0p01__unconditioned,psnr_db,1.0287768427530926,0.942643072287242,1.1147994504769643,100,False
snr_1,lpips_0p01__conditioned,lpips_0p01__unconditioned,lpips,0.010264749911924203,0.007838970507805547,0.012776261671756701,100,False
snr_1,lpips_0p01__conditioned,lpips_0p01__unconditioned,dino,-0.03853568511704604,-0.0467957401815802,-0.030840621637801328,100,False
snr_1,lpips_0p01__conditioned,lpips_0p01__unconditioned,mse,-0.005472637097894526,-0.006193690631383411,-0.004786394045717317,100,False
snr_1,lpips_0p01__conditioned,lpips_0p03__unconditioned,psnr_db,1.0423938433329265,0.9559601331551871,1.128670575698217,100,False
snr_1,lpips_0p01__conditioned,lpips_0p03__unconditioned,lpips,0.014812836349010467,0.01240946633492907,0.01729150167293847,100,False
snr_1,lpips_0p01__conditioned,lpips_0p03__unconditioned,dino,-0.03885428118209044,-0.04756360389043888,-0.0306078296850125,100,False
snr_1,lpips_0p01__conditioned,lpips_0p03__unconditioned,mse,-0.005540590257151052,-0.006264332085091155,-0.004844384048250503,100,False
snr_1,lpips_0p01__conditioned,lpips_0p1__unconditioned,psnr_db,1.1156160481770836,1.0301913190682728,1.2014899609088896,100,False
snr_1,lpips_0p01__conditioned,lpips_0p1__unconditioned,lpips,0.02083250029633442,0.018161108460277322,0.023609510353145492,100,False
snr_1,lpips_0p01__conditioned,lpips_0p1__unconditioned,dino,-0.0352706240862608,-0.04444958014724154,-0.02650671788305045,100,False
snr_1,lpips_0p01__conditioned,lpips_0p1__unconditioned,mse,-0.005907867034353936,-0.006664006161998259,-0.005183069747843548,100,False
snr_1,lpips_0p01__conditioned,perceptual_deepjscc,psnr_db,-5.223037668863932,-5.540230510314306,-4.921009992837906,100,False
snr_1,lpips_0p01__conditioned,perceptual_deepjscc,lpips,0.05481994351993004,0.04348622855823486,0.06569691951107233,100,False
snr_1,lpips_0p01__conditioned,perceptual_deepjscc,dino,0.2820956358872354,0.2504327494905641,0.31426731265320756,100,False
snr_1,lpips_0p01__conditioned,perceptual_deepjscc,mse,0.013389964206199367,0.01185231894532399,0.01512952562132204,100,False
snr_1,lpips_0p01__conditioned,raw_adaptive,psnr_db,0.08549299558003749,-0.19650777777036016,0.33848879909515384,100,False
snr_1,lpips_0p01__conditioned,raw_adaptive,lpips,0.0689913921803236,0.06248781799400847,0.07554715425955752,100,False
snr_1,lpips_0p01__conditioned,raw_adaptive,dino,-0.1500019891311725,-0.16869922837242482,-0.13154101975758875,100,False
snr_1,lpips_0p01__conditioned,raw_adaptive,mse,-0.00018552327873512184,-0.0017735697468080906,0.0016034313774927335,100,False
snr_1,lpips_0p01__conditioned,raw_m7,psnr_db,0.08549299558003749,-0.19650777777036016,0.33848879909515384,100,False
snr_1,lpips_0p01__conditioned,raw_m7,lpips,0.0689913921803236,0.06248781799400847,0.07554715425955752,100,False
snr_1,lpips_0p01__conditioned,raw_m7,dino,-0.1500019891311725,-0.16869922837242482,-0.13154101975758875,100,False
snr_1,lpips_0p01__conditioned,raw_m7,mse,-0.00018552327873512184,-0.0017735697468080906,0.0016034313774927335,100,False
snr_1,lpips_0p01__conditioned,raw_m8,psnr_db,1.5279100958506269,1.2446080212593078,1.8324569280147551,100,False
snr_1,lpips_0p01__conditioned,raw_m8,lpips,0.015170545789102709,0.0035050595051919404,0.026039776832486188,100,False
snr_1,lpips_0p01__conditioned,raw_m8,dino,-0.0566077858954668,-0.07668260761164128,-0.035643173792709905,100,False
snr_1,lpips_0p01__conditioned,raw_m8,mse,-0.008945491572011901,-0.011586832255385171,-0.006600526786740144,100,False
snr_1,lpips_0p01__conditioned,raw_m9,psnr_db,8.272306543986003,7.803104354778924,8.735326500376065,100,False
snr_1,lpips_0p01__conditioned,raw_m9,lpips,-0.40080714626858627,-0.4210750165799012,-0.3810752328761543,100,False
snr_1,lpips_0p01__conditioned,raw_m9,dino,0.6677076724171639,0.6434957734348717,0.6921148474974714,100,False
snr_1,lpips_0p01__conditioned,raw_m9,mse,-0.09208002946232614,-0.09874746014965283,-0.08583147385884327,100,False
snr_1,lpips_0p01__unconditioned,arithmetic_adaptive,psnr_db,-1.0156205844879154,-1.305811463356018,-0.7472128578821818,100,False
snr_1,lpips_0p01__unconditioned,arithmetic_adaptive,lpips,0.06091092204054197,0.05415581240070363,0.06768886342272162,100,False
snr_1,lpips_0p01__unconditioned,arithmetic_adaptive,dino,-0.11096713190277416,-0.12604851563895744,-0.0960028217434883,100,False
snr_1,lpips_0p01__unconditioned,arithmetic_adaptive,mse,0.005472978358385788,0.0037852793431696705,0.007324510077710776,100,False
snr_1,lpips_0p01__unconditioned,expected_mix_01,psnr_db,-1.179213148210283,-1.4684279238341273,-0.9133465418275994,100,True
snr_1,lpips_0p01__unconditioned,expected_mix_01,lpips,0.06039992577434897,0.053638429658691714,0.06719383531278884,100,True
snr_1,lpips_0p01__unconditioned,expected_mix_01,dino,-0.09748285336147414,-0.11268200610948487,-0.08244996524406427,100,True
snr_1,lpips_0p01__unconditioned,expected_mix_01,mse,0.005891305634924456,0.004219952471879893,0.00772500611273778,100,True
snr_1,lpips_0p01__unconditioned,expected_mix_12,psnr_db,-2.1061875805041637,-2.3910642059074596,-1.8411797097367015,100,True
snr_1,lpips_0p01__unconditioned,expected_mix_12,lpips,0.05750443674367133,0.05038617899882359,0.06466626685465166,100,True
snr_1,lpips_0p01__unconditioned,expected_mix_12,dino,-0.02107607079568966,-0.03719416990721563,-0.00494966780533569,100,True
snr_1,lpips_0p01__unconditioned,expected_mix_12,mse,0.008261698768077952,0.006635729593678514,0.010070699526195433,100,True
snr_1,lpips_0p01__unconditioned,perceptual_deepjscc,psnr_db,-6.251814511617025,-6.598856588840485,-5.9157363955179845,100,False
snr_1,lpips_0p01__unconditioned,perceptual_deepjscc,lpips,0.04455519360800584,0.032751618305221206,0.05603055999552209,100,False
snr_1,lpips_0p01__unconditioned,perceptual_deepjscc,dino,0.3206313210042815,0.28887782902580994,0.35245536190457644,100,False
snr_1,lpips_0p01__unconditioned,perceptual_deepjscc,mse,0.018862601304093892,0.01683534278654654,0.021026509656196367,100,False
snr_1,lpips_0p01__unconditioned,raw_adaptive,psnr_db,-0.9432838471730552,-1.2268750739097596,-0.6800441527366641,100,False
snr_1,lpips_0p01__unconditioned,raw_adaptive,lpips,0.0587266422683994,0.05176149059894185,0.06571298210384945,100,False
snr_1,lpips_0p01__unconditioned,raw_adaptive,dino,-0.11146630401412644,-0.126780183074375,-0.0963188081048429,100,False
snr_1,lpips_0p01__unconditioned,raw_adaptive,mse,0.005287113819159402,0.003602442758841423,0.0071662798364413895,100,False
snr_1,lpips_0p01__unconditioned,raw_m7,psnr_db,-0.9432838471730552,-1.2268750739097596,-0.6800441527366641,100,False
snr_1,lpips_0p01__unconditioned,raw_m7,lpips,0.0587266422683994,0.05176149059894185,0.06571298210384945,100,False
snr_1,lpips_0p01__unconditioned,raw_m7,dino,-0.11146630401412644,-0.126780183074375,-0.0963188081048429,100,False
snr_1,lpips_0p01__unconditioned,raw_m7,mse,0.005287113819159402,0.003602442758841423,0.0071662798364413895,100,False
snr_1,lpips_0p01__unconditioned,raw_m8,psnr_db,0.49913325309753404,0.21622093550364177,0.8002100776831306,100,False
snr_1,lpips_0p01__unconditioned,raw_m8,lpips,0.004905795877178508,-0.006268785944829386,0.015520565676813309,100,False
snr_1,lpips_0p01__unconditioned,raw_m8,dino,-0.018072100778420763,-0.036715294138838846,0.001213198379923889,100,False
snr_1,lpips_0p01__unconditioned,raw_m8,mse,-0.003472854474117375,-0.006036396745938608,-0.0011569365998427238,100,False
snr_1,lpips_0p01__unconditioned,raw_m9,psnr_db,7.243529701232909,6.769419152498244,7.710322233319283,100,False
snr_1,lpips_0p01__unconditioned,raw_m9,lpips,-0.41107189618051054,-0.4303619784327845,-0.392598756481583,100,False
snr_1,lpips_0p01__unconditioned,raw_m9,dino,0.70624335753421,0.6837859655303571,0.7288527947127197,100,False
snr_1,lpips_0p01__unconditioned,raw_m9,mse,-0.08660739236443162,-0.0930596469974332,-0.08056656482251369,100,False
snr_1,lpips_0p03__conditioned,arithmetic_adaptive,psnr_db,-0.08134383837381998,-0.37236336151758836,0.18565454196929923,100,False
snr_1,lpips_0p03__conditioned,arithmetic_adaptive,lpips,0.05552336116631826,0.049366625951603064,0.061795546503737565,100,False
snr_1,lpips_0p03__conditioned,arithmetic_adaptive,dino,-0.1364087899774313,-0.15310966842186946,-0.11995239688952765,100,False
snr_1,lpips_0p03__conditioned,arithmetic_adaptive,mse,0.00042694135514306786,-0.0012108438764661543,0.002245936003648192,100,False
snr_1,lpips_0p03__conditioned,expected_mix_07,psnr_db,-0.7971146874376582,-1.0777653185502816,-0.5389268028046962,100,True
snr_1,lpips_0p03__conditioned,expected_mix_07,lpips,0.05328758575575539,0.046893466721378695,0.05977381302236485,100,True
snr_1,lpips_0p03__conditioned,expected_mix_07,dino,-0.07741067123103494,-0.09417525146470447,-0.0606559397391746,100,True
snr_1,lpips_0p03__conditioned,expected_mix_07,mse,0.0022572596966466633,0.0007338947921043134,0.003989862432458883,100,True
snr_1,lpips_0p03__conditioned,expected_mix_12,psnr_db,-1.1719108343900686,-1.4494435490861324,-0.917989685176449,100,True
snr_1,lpips_0p03__conditioned,expected_mix_12,lpips,0.052116875869447646,0.04552712984119089,0.058764532291064264,100,True
snr_1,lpips_0p03__conditioned,expected_mix_12,dino,-0.04651772887034678,-0.06363051896019241,-0.02937805566886076,100,True
snr_1,lpips_0p03__conditioned,expected_mix_12,mse,0.0032156617648352315,0.0017417049963733783,0.004911723346488586,100,True
snr_1,lpips_0p03__conditioned,lpips_0p01__unconditioned,psnr_db,0.9342767461140953,0.8534383834997814,1.0157765301863353,100,False
snr_1,lpips_0p03__conditioned,lpips_0p01__unconditioned,lpips,-0.0053875608742237095,-0.0070739247432599454,-0.003691582947348553,100,False
snr_1,lpips_0p03__conditioned,lpips_0p01__unconditioned,dino,-0.02544165807465712,-0.031955166461567076,-0.019298451265320184,100,False
snr_1,lpips_0p03__conditioned,lpips_0p01__unconditioned,mse,-0.005046037003242722,-0.00572046296480888,-0.004397130988557669,100,False
snr_1,lpips_0p03__conditioned,lpips_0p03__unconditioned,psnr_db,0.9478937466939291,0.8667702060540518,1.0292152841885887,100,False
snr_1,lpips_0p03__conditioned,lpips_0p03__unconditioned,lpips,-0.0008394744371374424,-0.0023861455029497505,0.0006916719644019999,100,False
snr_1,lpips_0p03__conditioned,lpips_0p03__unconditioned,dino,-0.025760254139701528,-0.03248976973009606,-0.019399255430325873,100,False
snr_1,lpips_0p03__conditioned,lpips_0p03__unconditioned,mse,-0.005113990162499249,-0.0057939252423626995,-0.004458482354161486,100,False
snr_1,lpips_0p03__conditioned,lpips_0p1__unconditioned,psnr_db,1.0211159515380859,0.9409222772121432,1.101892750342687,100,False
snr_1,lpips_0p03__conditioned,lpips_0p1__unconditioned,lpips,0.005180189510186514,0.003466529916971926,0.0068879326103876036,100,False
snr_1,lpips_0p03__conditioned,lpips_0p1__unconditioned,dino,-0.02217659704387188,-0.02925006874464452,-0.01519616276522477,100,False
snr_1,lpips_0p03__conditioned,lpips_0p1__unconditioned,mse,-0.005481266939702134,-0.00619015916446612,-0.004794950090309916,100,False
snr_1,lpips_0p03__conditioned,perceptual_deepjscc,psnr_db,-5.31753776550293,-5.6338074826399485,-5.013371908982595,100,False
snr_1,lpips_0p03__conditioned,perceptual_deepjscc,lpips,0.039167632733782126,0.02759055553811292,0.050218115665639426,100,False
snr_1,lpips_0p03__conditioned,perceptual_deepjscc,dino,0.29518966292962434,0.2633775140726939,0.3273649942645182,100,False
snr_1,lpips_0p03__conditioned,perceptual_deepjscc,mse,0.013816564300851163,0.01223739846821569,0.015590848159579987,100,False
snr_1,lpips_0p03__conditioned,raw_adaptive,psnr_db,-0.009007101058959889,-0.29022931567827875,0.24440579064687087,100,False
snr_1,lpips_0p03__conditioned,raw_adaptive,lpips,0.05333908139417569,0.046800618372236695,0.059936201147735124,100,False
snr_1,lpips_0p03__conditioned,raw_adaptive,dino,-0.13690796208878359,-0.15373176392664512,-0.12027812288701534,100,False
snr_1,lpips_0p03__conditioned,raw_adaptive,mse,0.00024107681591668147,-0.0013549130868758677,0.00202835703338691,100,False
snr_1,lpips_0p03__conditioned,raw_m7,psnr_db,-0.009007101058959889,-0.29022931567827875,0.24440579064687087,100,False
snr_1,lpips_0p03__conditioned,raw_m7,lpips,0.05333908139417569,0.046800618372236695,0.059936201147735124,100,False
snr_1,lpips_0p03__conditioned,raw_m7,dino,-0.13690796208878359,-0.15373176392664512,-0.12027812288701534,100,False
snr_1,lpips_0p03__conditioned,raw_m7,mse,0.00024107681591668147,-0.0013549130868758677,0.00202835703338691,100,False
snr_1,lpips_0p03__conditioned,raw_m8,psnr_db,1.4334099992116294,1.1510210740566256,1.7367461601098377,100,False
snr_1,lpips_0p03__conditioned,raw_m8,lpips,-0.0004817649970452012,-0.011759873125702144,0.010019770826523498,100,False
snr_1,lpips_0p03__conditioned,raw_m8,dino,-0.04351375885307788,-0.06326515829563141,-0.023103445530558618,100,False
snr_1,lpips_0p03__conditioned,raw_m8,mse,-0.008518891477360097,-0.01114694584565061,-0.006181948766834604,100,False
snr_1,lpips_0p03__conditioned,raw_m9,psnr_db,8.177806447347004,7.709519055167832,8.63790651810169,100,False
snr_1,lpips_0p03__conditioned,raw_m9,lpips,-0.41645945705473425,-0.43591577041211227,-0.39773426004809637,100,False
snr_1,lpips_0p03__conditioned,raw_m9,dino,0.6808016994595527,0.65817178515795,0.7039772237959162,100,False
snr_1,lpips_0p03__conditioned,raw_m9,mse,-0.09165342936767433,-0.09830677422384579,-0.08541669570994948,100,False
snr_1,lpips_0p03__unconditioned,arithmetic_adaptive,psnr_db,-1.0292375850677489,-1.3197007313569384,-0.7618315029144289,100,False
snr_1,lpips_0p03__unconditioned,arithmetic_adaptive,lpips,0.056362835603455695,0.0497048488787065,0.06320758012495935,100,False
snr_1,lpips_0p03__unconditioned,arithmetic_adaptive,dino,-0.11064853583772977,-0.12550072141736743,-0.09583036127313972,100,False
snr_1,lpips_0p03__unconditioned,arithmetic_adaptive,mse,0.005540931517642316,0.0038483143507000144,0.007392287771710161,100,False
snr_1,lpips_0p03__unconditioned,expected_mix_05,psnr_db,-1.1477331910361697,-1.437461523324546,-0.8818932914971274,100,True
snr_1,lpips_0p03__unconditioned,expected_mix_05,lpips,0.05599270379041744,0.04928837728474167,0.06281250149931886,100,True
snr_1,lpips_0p03__unconditioned,expected_mix_05,dino,-0.10088141855292453,-0.11573145353985488,-0.08609616203185778,100,True
snr_1,lpips_0p03__unconditioned,expected_mix_05,mse,0.005843940059098357,0.004166817118146511,0.007687640615974569,100,True
snr_1,lpips_0p03__unconditioned,expected_mix_12,psnr_db,-2.1198045810839976,-2.4042868913103197,-1.8548537959471108,100,True
snr_1,lpips_0p03__unconditioned,expected_mix_12,lpips,0.0529563503065851,0.04595998468397408,0.06005029913431312,100,True
snr_1,lpips_0p03__unconditioned,expected_mix_12,dino,-0.020757474730645254,-0.036651612987795144,-0.004875693387263886,100,True
snr_1,lpips_0p03__unconditioned,expected_mix_12,mse,0.008329651927334479,0.006703319975280589,0.010140402052822049,100,True
snr_1,lpips_0p03__unconditioned,perceptual_deepjscc,psnr_db,-6.265431512196859,-6.612368799289068,-5.929422425508498,100,False
snr_1,lpips_0p03__unconditioned,perceptual_deepjscc,lpips,0.04000710717091957,0.028366008997273942,0.05132449484771738,100,False
snr_1,lpips_0p03__unconditioned,perceptual_deepjscc,dino,0.3209499170693259,0.28901744361128656,0.353002339474236,100,False
snr_1,lpips_0p03__unconditioned,perceptual_deepjscc,mse,0.018930554463350416,0.016893450958157995,0.02109628731663047,100,False
snr_1,lpips_0p03__unconditioned,raw_adaptive,psnr_db,-0.956900847752889,-1.2401022942860924,-0.694663809776306,100,False
snr_1,lpips_0p03__unconditioned,raw_adaptive,lpips,0.054178555831313126,0.047304715573787674,0.061172342562427116,100,False
snr_1,lpips_0p03__unconditioned,raw_adaptive,dino,-0.11114770794908205,-0.12617809586226938,-0.0962824547601243,100,False
snr_1,lpips_0p03__unconditioned,raw_adaptive,mse,0.005355066978415931,0.0036641295324235114,0.007234747988521919,100,False
snr_1,lpips_0p03__unconditioned,raw_m7,psnr_db,-0.956900847752889,-1.2401022942860924,-0.694663809776306,100,False
snr_1,lpips_0p03__unconditioned,raw_m7,lpips,0.054178555831313126,0.047304715573787674,0.061172342562427116,100,False
snr_1,lpips_0p03__unconditioned,raw_m7,dino,-0.11114770794908205,-0.12617809586226938,-0.0962824547601243,100,False
snr_1,lpips_0p03__unconditioned,raw_m7,mse,0.005355066978415931,0.0036641295324235114,0.007234747988521919,100,False
snr_1,lpips_0p03__unconditioned,raw_m8,psnr_db,0.4855162525177002,0.20364701231320703,0.7859629102547964,100,False
snr_1,lpips_0p03__unconditioned,raw_m8,lpips,0.0003577094400922409,-0.010725950787464782,0.010915489609042792,100,False
snr_1,lpips_0p03__unconditioned,raw_m8,dino,-0.017753504713376354,-0.036404151589920115,0.0015916481365760083,100,False
snr_1,lpips_0p03__unconditioned,raw_m8,mse,-0.003404901314860848,-0.005964809903884087,-0.0010881223157227047,100,False
