method,source_index,snr_db,psnr_db,lpips_alex,dino_cosine
m8_plus_latent_1024,93,19,26.84320068359375,0.06940071284770966,0.9419311881065369
m8_plus_latent_512,93,1,21.067197799682617,0.1979095588127772,0.8706323901812235
m8_plus_latent_512,93,4,24.890281041463215,0.09470218420028687,0.9328944683074951
m8_plus_latent_512,93,7,25.275715510050457,0.0891216720143954,0.9350318511327108
m8_plus_latent_512,93,13,25.724640528361004,0.08380126704772313,0.9359093109766642
m8_plus_latent_512,93,19,25.886157989501953,0.082362396021684,0.9342149496078491
m8_receiver_only_refiner,93,1,18.337313652038574,0.24962793787320456,0.8844727079073588
m8_receiver_only_refiner,93,4,22.920209884643555,0.11963511755069096,0.9237575531005859
m8_receiver_only_refiner,93,7,22.92021942138672,0.11958913505077362,0.9238324165344238
m8_receiver_only_refiner,93,13,22.919944763183594,0.11953096091747284,0.9239311814308167
m8_receiver_only_refiner,93,19,22.919265747070312,0.119509756565094,0.9239726066589355
raw_N3060_m7_D0,93,1,19.869447708129883,0.20450062056382498,0.9216740131378174
raw_N3060_m7_D0,93,4,19.903339385986328,0.19765072067578635,0.9231296181678772
raw_N3060_m7_D0,93,7,19.903339385986328,0.19765072067578635,0.9231296181678772
raw_N3060_m7_D0,93,13,19.903339385986328,0.1976507157087326,0.9231296181678772
raw_N3060_m7_D0,93,19,19.903339385986328,0.19765072067578635,0.9231296181678772
raw_N3060_m7_Dc,93,1,20.159828821818035,0.1922670155763626,0.9216074148813883
raw_N3060_m7_Dc,93,4,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N3060_m7_Dc,93,7,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N3060_m7_Dc,93,13,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N3060_m7_Dc,93,19,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N3060_m8_D0,93,1,17.712323506673176,0.25776490569114685,0.8458474278450012
raw_N3060_m8_D0,93,4,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N3060_m8_D0,93,7,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N3060_m8_D0,93,13,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N3060_m8_D0,93,19,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N3060_m8_Dc,93,1,17.93635845184326,0.25235485037167865,0.8599313497543335
raw_N3060_m8_Dc,93,4,22.895397186279297,0.1222026397784551,0.9321004748344421
raw_N3060_m8_Dc,93,7,22.895397186279297,0.1222026397784551,0.9321004748344421
raw_N3060_m8_Dc,93,13,22.895397186279297,0.12220264226198196,0.9321004748344421
raw_N3060_m8_Dc,93,19,22.895397186279297,0.1222026397784551,0.9321004748344421
raw_N3060_m9_D0,93,1,10.406527201334635,0.719734787940979,-0.02713869760433833
raw_N3060_m9_D0,93,4,13.150287628173828,0.5464351177215576,0.04722380762298902
raw_N3060_m9_D0,93,7,24.971487681070965,0.0806500365336736,0.9648619294166565
raw_N3060_m9_D0,93,13,25.112573623657227,0.07892222702503204,0.9641950130462646
raw_N3060_m9_D0,93,19,25.112573623657227,0.07892222702503204,0.9641950130462646
raw_N3060_m9_Dc,93,1,10.433393478393555,0.7130140463511149,-0.02981514607866605
raw_N3060_m9_Dc,93,4,13.13590176900228,0.5476460854212443,0.019808846215407055
raw_N3060_m9_Dc,93,7,25.243610382080078,0.07255374640226364,0.9508997599283854
raw_N3060_m9_Dc,93,13,25.37742805480957,0.07138000428676605,0.9501428604125977
raw_N3060_m9_Dc,93,19,25.37742805480957,0.07138000180323918,0.9501428604125977
raw_N3572_m7_D0,93,1,19.903339385986328,0.19765072067578635,0.9231296181678772
raw_N3572_m7_D0,93,4,19.903339385986328,0.1976507157087326,0.9231296181678772
raw_N3572_m7_D0,93,7,19.903339385986328,0.19765072067578635,0.9231296181678772
raw_N3572_m7_D0,93,13,19.903339385986328,0.19765072067578635,0.9231296181678772
raw_N3572_m7_D0,93,19,19.903339385986328,0.19765072067578635,0.9231296181678772
raw_N3572_m7_Dc,93,1,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N3572_m7_Dc,93,4,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N3572_m7_Dc,93,7,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N3572_m7_Dc,93,13,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N3572_m7_Dc,93,19,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N3572_m8_D0,93,1,22.291502634684246,0.1375984400510788,0.9182342290878296
raw_N3572_m8_D0,93,4,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N3572_m8_D0,93,7,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N3572_m8_D0,93,13,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N3572_m8_D0,93,19,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N3572_m8_Dc,93,1,22.634938557942707,0.12931391100088754,0.9218258659044901
raw_N3572_m8_Dc,93,4,22.895397186279297,0.12220264226198196,0.9321004748344421
raw_N3572_m8_Dc,93,7,22.895397186279297,0.1222026397784551,0.9321004748344421
raw_N3572_m8_Dc,93,13,22.895397186279297,0.1222026397784551,0.9321004748344421
raw_N3572_m8_Dc,93,19,22.895397186279297,0.1222026397784551,0.9321004748344421
raw_N3572_m9_D0,93,1,10.51551373799642,0.6852700114250183,-0.04379797105987867
raw_N3572_m9_D0,93,4,21.68178367614746,0.16793197890122732,0.8135057091712952
raw_N3572_m9_D0,93,7,25.112573623657227,0.07892222702503204,0.9641950130462646
raw_N3572_m9_D0,93,13,25.112573623657227,0.07892222702503204,0.9641950130462646
raw_N3572_m9_D0,93,19,25.112573623657227,0.07892222702503204,0.9641950130462646
raw_N3572_m9_Dc,93,1,10.510834693908691,0.6840411822001139,-0.06409677118062973
raw_N3572_m9_Dc,93,4,21.997624079386394,0.15904115388790765,0.8377166390419006
raw_N3572_m9_Dc,93,7,25.37742805480957,0.07138000180323918,0.9501428604125977
raw_N3572_m9_Dc,93,13,25.37742805480957,0.07138000180323918,0.9501428604125977
raw_N3572_m9_Dc,93,19,25.37742805480957,0.07138000180323918,0.9501428604125977
raw_N4084_m7_D0,93,1,19.903339385986328,0.19765072067578635,0.9231296181678772
raw_N4084_m7_D0,93,4,19.903339385986328,0.19765072067578635,0.9231296181678772
raw_N4084_m7_D0,93,7,19.903339385986328,0.19765072067578635,0.9231296181678772
raw_N4084_m7_D0,93,13,19.903339385986328,0.1976507157087326,0.9231296181678772
raw_N4084_m7_D0,93,19,19.903339385986328,0.19765072067578635,0.9231296181678772
raw_N4084_m7_Dc,93,1,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N4084_m7_Dc,93,4,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N4084_m7_Dc,93,7,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N4084_m7_Dc,93,13,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N4084_m7_Dc,93,19,20.19521713256836,0.18428996205329895,0.920559823513031
raw_N4084_m8_D0,93,1,21.938680013020832,0.14013996223608652,0.9198874632517496
raw_N4084_m8_D0,93,4,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N4084_m8_D0,93,7,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N4084_m8_D0,93,13,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N4084_m8_D0,93,19,22.52935028076172,0.13339731097221375,0.9212032556533813
raw_N4084_m8_Dc,93,1,22.260723114013672,0.13343457132577896,0.9222200910250345
raw_N4084_m8_Dc,93,4,22.895397186279297,0.1222026397784551,0.9321004748344421
raw_N4084_m8_Dc,93,7,22.895397186279297,0.1222026397784551,0.9321004748344421
raw_N4084_m8_Dc,93,13,22.895397186279297,0.12220264226198196,0.9321004748344421
raw_N4084_m8_Dc,93,19,22.895397186279297,0.1222026397784551,0.9321004748344421
raw_N4084_m9_D0,93,1,12.81093692779541,0.6250227491060892,0.03508589789271355
raw_N4084_m9_D0,93,4,24.971723556518555,0.08098694682121277,0.9638153513272604
raw_N4084_m9_D0,93,7,25.112573623657227,0.07892222702503204,0.9641950130462646
raw_N4084_m9_D0,93,13,25.112573623657227,0.07892222702503204,0.9641950130462646
raw_N4084_m9_D0,93,19,25.112573623657227,0.07892222702503204,0.9641950130462646
raw_N4084_m9_Dc,93,1,12.829816500345865,0.6230775912602743,0.04865300593276819
raw_N4084_m9_Dc,93,4,25.230724334716797,0.07363943507273991,0.9502448042233785
raw_N4084_m9_Dc,93,7,25.37742805480957,0.07138000180323918,0.9501428604125977
raw_N4084_m9_Dc,93,13,25.37742805480957,0.07138000428676605,0.9501428604125977
raw_N4084_m9_Dc,93,19,25.37742805480957,0.07138000180323918,0.9501428604125977
arithmetic_N3060_m7_D0,94,1,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N3060_m7_D0,94,4,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N3060_m7_D0,94,7,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N3060_m7_D0,94,13,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N3060_m7_D0,94,19,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N3060_m7_Dc,94,1,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N3060_m7_Dc,94,4,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N3060_m7_Dc,94,7,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N3060_m7_Dc,94,13,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N3060_m7_Dc,94,19,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N3060_m8_D0,94,1,18.195038477579754,0.2453662008047104,0.8426771561304728
arithmetic_N3060_m8_D0,94,4,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N3060_m8_D0,94,7,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N3060_m8_D0,94,13,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N3060_m8_D0,94,19,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N3060_m8_Dc,94,1,18.50071970621745,0.24156834681828818,0.8314400911331177
arithmetic_N3060_m8_Dc,94,4,22.386028289794922,0.11752897004286449,0.8901185989379883
arithmetic_N3060_m8_Dc,94,7,22.386028289794922,0.11752897004286449,0.8901185989379883
arithmetic_N3060_m8_Dc,94,13,22.386028289794922,0.11752897252639134,0.8901185989379883
arithmetic_N3060_m8_Dc,94,19,22.386028289794922,0.11752897252639134,0.8901185989379883
arithmetic_N3060_m9_D0,94,1,9.913052558898926,0.7190115451812744,0.2815651595592499
arithmetic_N3060_m9_D0,94,4,20.665733337402344,0.15131475031375885,0.8947956562042236
arithmetic_N3060_m9_D0,94,7,23.713647842407227,0.08199126025040944,0.9422821998596191
arithmetic_N3060_m9_D0,94,13,23.713647842407227,0.08199126025040944,0.9422821998596191
arithmetic_N3060_m9_D0,94,19,23.713647842407227,0.08199126273393631,0.9422821998596191
arithmetic_N3060_m9_Dc,94,1,10.017791748046875,0.714064339796702,0.34221357107162476
arithmetic_N3060_m9_Dc,94,4,21.05510965983073,0.1461841290195783,0.8938896059989929
arithmetic_N3060_m9_Dc,94,7,24.071691513061523,0.08168739080429077,0.9279864430427551
arithmetic_N3060_m9_Dc,94,13,24.071691513061523,0.08168739080429077,0.9279864430427551
arithmetic_N3060_m9_Dc,94,19,24.071691513061523,0.08168739080429077,0.9279864430427551
arithmetic_N3572_m7_D0,94,1,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N3572_m7_D0,94,4,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N3572_m7_D0,94,7,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N3572_m7_D0,94,13,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N3572_m7_D0,94,19,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N3572_m7_Dc,94,1,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N3572_m7_Dc,94,4,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N3572_m7_Dc,94,7,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N3572_m7_Dc,94,13,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N3572_m7_Dc,94,19,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N3572_m8_D0,94,1,19.97433026631673,0.17725869019826254,0.8512502908706665
arithmetic_N3572_m8_D0,94,4,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N3572_m8_D0,94,7,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N3572_m8_D0,94,13,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N3572_m8_D0,94,19,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N3572_m8_Dc,94,1,20.40329869588216,0.16801480948925018,0.8467992146809896
arithmetic_N3572_m8_Dc,94,4,22.386028289794922,0.11752897252639134,0.8901185989379883
arithmetic_N3572_m8_Dc,94,7,22.386028289794922,0.11752897252639134,0.8901185989379883
arithmetic_N3572_m8_Dc,94,13,22.386028289794922,0.11752897004286449,0.8901185989379883
arithmetic_N3572_m8_Dc,94,19,22.386028289794922,0.11752897004286449,0.8901185989379883
arithmetic_N3572_m9_D0,94,1,11.113997141520182,0.6772039731343588,0.40336674451828003
arithmetic_N3572_m9_D0,94,4,23.713647842407227,0.08199126025040944,0.9422821998596191
arithmetic_N3572_m9_D0,94,7,23.713647842407227,0.08199126273393631,0.9422821998596191
arithmetic_N3572_m9_D0,94,13,23.713647842407227,0.08199126025040944,0.9422821998596191
arithmetic_N3572_m9_D0,94,19,23.713647842407227,0.08199126025040944,0.9422821998596191
arithmetic_N3572_m9_Dc,94,1,11.200008074442545,0.6789211630821228,0.43761955698331195
arithmetic_N3572_m9_Dc,94,4,24.071691513061523,0.08168739080429077,0.9279864430427551
arithmetic_N3572_m9_Dc,94,7,24.071691513061523,0.08168739080429077,0.9279864430427551
arithmetic_N3572_m9_Dc,94,13,24.071691513061523,0.08168739080429077,0.9279864430427551
arithmetic_N3572_m9_Dc,94,19,24.071691513061523,0.08168739080429077,0.9279864430427551
arithmetic_N4084_m7_D0,94,1,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N4084_m7_D0,94,4,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N4084_m7_D0,94,7,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N4084_m7_D0,94,13,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N4084_m7_D0,94,19,19.039823532104492,0.18171244859695435,0.8649688959121704
arithmetic_N4084_m7_Dc,94,1,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N4084_m7_Dc,94,4,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N4084_m7_Dc,94,7,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N4084_m7_Dc,94,13,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N4084_m7_Dc,94,19,19.36946678161621,0.1706719547510147,0.8387213945388794
arithmetic_N4084_m8_D0,94,1,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N4084_m8_D0,94,4,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N4084_m8_D0,94,7,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N4084_m8_D0,94,13,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N4084_m8_D0,94,19,21.915027618408203,0.12546825408935547,0.8891736268997192
arithmetic_N4084_m8_Dc,94,1,22.386028289794922,0.11752897252639134,0.8901185989379883
arithmetic_N4084_m8_Dc,94,4,22.386028289794922,0.11752897004286449,0.8901185989379883
arithmetic_N4084_m8_Dc,94,7,22.386028289794922,0.11752897004286449,0.8901185989379883
arithmetic_N4084_m8_Dc,94,13,22.386028289794922,0.11752897252639134,0.8901185989379883
arithmetic_N4084_m8_Dc,94,19,22.386028289794922,0.11752897252639134,0.8901185989379883
arithmetic_N4084_m9_D0,94,1,14.911734898885092,0.4011604388554891,0.7368951837221781
arithmetic_N4084_m9_D0,94,4,23.713647842407227,0.08199126025040944,0.9422821998596191
arithmetic_N4084_m9_D0,94,7,23.713647842407227,0.08199126025040944,0.9422821998596191
arithmetic_N4084_m9_D0,94,13,23.713647842407227,0.08199126025040944,0.9422821998596191
arithmetic_N4084_m9_D0,94,19,23.713647842407227,0.08199126273393631,0.9422821998596191
arithmetic_N4084_m9_Dc,94,1,15.120348612467447,0.3956252634525299,0.7588513493537903
arithmetic_N4084_m9_Dc,94,4,24.071691513061523,0.08168739080429077,0.9279864430427551
arithmetic_N4084_m9_Dc,94,7,24.071691513061523,0.08168739080429077,0.9279864231745402
arithmetic_N4084_m9_Dc,94,13,24.071691513061523,0.08168739080429077,0.9279863834381104
arithmetic_N4084_m9_Dc,94,19,24.071691513061523,0.08168739080429077,0.9279863834381104
m8_D0,94,1,18.338001251220703,0.2387614299853643,0.7528510491053263
m8_D0,94,4,21.915027618408203,0.12546825408935547,0.8891736268997192
m8_D0,94,7,21.915027618408203,0.12546825408935547,0.8891736268997192
m8_D0,94,13,21.915027618408203,0.12546825408935547,0.8891736268997192
m8_D0,94,19,21.915027618408203,0.12546825408935547,0.8891736268997192
m8_Dc_only,94,1,18.618017196655273,0.23222744961579642,0.8022145430246989
m8_Dc_only,94,4,22.386028289794922,0.11752897252639134,0.8901185989379883
m8_Dc_only,94,7,22.386028289794922,0.11752897004286449,0.8901185989379883
m8_Dc_only,94,13,22.386028289794922,0.11752897004286449,0.8901185989379883
m8_Dc_only,94,19,22.386028289794922,0.11752897252639134,0.8901185989379883
m8_plus_latent_1024,94,1,20.711994171142578,0.17465686798095703,0.8384547034899393
m8_plus_latent_1024,94,4,24.31558609008789,0.07945304612318675,0.9298429489135742
m8_plus_latent_1024,94,7,24.729302088419598,0.07341597974300385,0.9386784036954244
m8_plus_latent_1024,94,13,25.166042963663738,0.06682582944631577,0.9460933605829874
m8_plus_latent_1024,94,19,25.27332051595052,0.06484783440828323,0.9485153158505758
m8_plus_latent_512,94,1,20.232121149698894,0.18797409037748972,0.789980947971344
m8_plus_latent_512,94,4,23.293655395507812,0.09942334393660228,0.9214443961779276
m8_plus_latent_512,94,7,23.53224054972331,0.09529473384221394,0.9298715194066366
m8_plus_latent_512,94,13,23.77701695760091,0.09067829698324203,0.9322729508082072
m8_plus_latent_512,94,19,23.873999913533527,0.08886206150054932,0.9312037428220113
m8_receiver_only_refiner,94,1,18.90833346048991,0.22646072506904602,0.7346386313438416
m8_receiver_only_refiner,94,4,22.400981903076172,0.11419620364904404,0.8815686702728271
m8_receiver_only_refiner,94,7,22.400896072387695,0.11418425291776657,0.8816964626312256
m8_receiver_only_refiner,94,13,22.40032196044922,0.11416841795047124,0.8818113803863525
m8_receiver_only_refiner,94,19,22.399118423461914,0.11415468404690425,0.8817596435546875
raw_N3060_m7_D0,94,1,19.039823532104492,0.18171244859695435,0.8649688959121704
raw_N3060_m7_D0,94,4,19.039823532104492,0.18171244859695435,0.8649688959121704
raw_N3060_m7_D0,94,7,19.039823532104492,0.18171244859695435,0.8649688959121704
raw_N3060_m7_D0,94,13,19.039823532104492,0.18171244859695435,0.8649688959121704
raw_N3060_m7_D0,94,19,19.039823532104492,0.18171244859695435,0.8649688959121704
raw_N3060_m7_Dc,94,1,19.36946678161621,0.1706719547510147,0.8387213945388794
raw_N3060_m7_Dc,94,4,19.36946678161621,0.1706719547510147,0.8387213945388794
raw_N3060_m7_Dc,94,7,19.36946678161621,0.1706719547510147,0.8387213945388794
raw_N3060_m7_Dc,94,13,19.36946678161621,0.1706719547510147,0.8387213945388794
raw_N3060_m7_Dc,94,19,19.36946678161621,0.1706719547510147,0.8387213945388794
raw_N3060_m8_D0,94,1,18.338001251220703,0.23876142501831055,0.7528510491053263
raw_N3060_m8_D0,94,4,21.915027618408203,0.12546825408935547,0.8891736268997192
raw_N3060_m8_D0,94,7,21.915027618408203,0.12546825408935547,0.8891736268997192
