method,source_index,snr_db,seed,mse,lpips,utility
arithmetic_N4084_m8_Dc,8,1.0,4101,0.015083372580443583,0.17550134658813477,0.032633507239257065
arithmetic_N4084_m8_Dc,8,1.0,4102,0.015083372580443583,0.17550137639045715,0.0326335102194893
arithmetic_N4084_m8_Dc,8,1.0,4103,0.015083372580443583,0.17550134658813477,0.032633507239257065
arithmetic_N4084_m8_Dc,8,4.0,4101,0.015083372580443583,0.17550137639045715,0.0326335102194893
arithmetic_N4084_m8_Dc,8,4.0,4102,0.015083372580443583,0.17550134658813477,0.032633507239257065
arithmetic_N4084_m8_Dc,8,4.0,4103,0.015083372580443583,0.17550137639045715,0.0326335102194893
arithmetic_N4084_m8_Dc,8,7.0,4101,0.015083372580443583,0.17550134658813477,0.032633507239257065
arithmetic_N4084_m8_Dc,8,7.0,4102,0.015083372580443583,0.17550137639045715,0.0326335102194893
arithmetic_N4084_m8_Dc,8,7.0,4103,0.015083372580443583,0.17550134658813477,0.032633507239257065
arithmetic_N4084_m8_Dc,8,13.0,4101,0.015083372580443583,0.17550137639045715,0.0326335102194893
arithmetic_N4084_m8_Dc,8,13.0,4102,0.015083372580443583,0.17550134658813477,0.032633507239257065
arithmetic_N4084_m8_Dc,8,13.0,4103,0.015083372580443583,0.17550137639045715,0.0326335102194893
arithmetic_N4084_m8_Dc,8,19.0,4101,0.015083372580443583,0.17550134658813477,0.032633507239257065
arithmetic_N4084_m8_Dc,8,19.0,4102,0.015083372580443583,0.17550137639045715,0.0326335102194893
arithmetic_N4084_m8_Dc,8,19.0,4103,0.015083372580443583,0.17550134658813477,0.032633507239257065
arithmetic_N4084_m8_Dc,9,1.0,4101,0.005626135529849009,0.11140056699514389,0.0167661922293634
arithmetic_N4084_m8_Dc,9,1.0,4102,0.005626135529849009,0.11140057444572449,0.01676619297442146
arithmetic_N4084_m8_Dc,9,1.0,4103,0.005626135529849009,0.11140056699514389,0.0167661922293634
arithmetic_N4084_m8_Dc,9,4.0,4101,0.005626135529849009,0.11140056699514389,0.0167661922293634
arithmetic_N4084_m8_Dc,9,4.0,4102,0.005626135529849009,0.11140056699514389,0.0167661922293634
arithmetic_N4084_m8_Dc,9,4.0,4103,0.005626135529849009,0.11140057444572449,0.01676619297442146
arithmetic_N4084_m8_Dc,9,7.0,4101,0.005626135529849009,0.11140056699514389,0.0167661922293634
arithmetic_N4084_m8_Dc,9,7.0,4102,0.005626135529849009,0.11140056699514389,0.0167661922293634
arithmetic_N4084_m8_Dc,9,7.0,4103,0.005626135529849009,0.11140056699514389,0.0167661922293634
arithmetic_N4084_m8_Dc,9,13.0,4101,0.005626135529849009,0.11140057444572449,0.01676619297442146
arithmetic_N4084_m8_Dc,9,13.0,4102,0.005626135529849009,0.11140056699514389,0.0167661922293634
arithmetic_N4084_m8_Dc,9,13.0,4103,0.005626135529849009,0.11140056699514389,0.0167661922293634
arithmetic_N4084_m8_Dc,9,19.0,4101,0.005626135529849009,0.11140056699514389,0.0167661922293634
arithmetic_N4084_m8_Dc,9,19.0,4102,0.005626135529849009,0.11140057444572449,0.01676619297442146
