method,source_index,snr_db,seed,mse,lpips,utility
m8_plus_latent_1024,4,7.0,4103,0.003189345356076956,0.08987146615982056,0.01217649132013321
m8_plus_latent_1024,4,13.0,4101,0.0030764336697757244,0.08012457937002182,0.011088890954852104
m8_plus_latent_1024,4,13.0,4102,0.0029898453503847122,0.08240004628896713,0.011229850351810455
m8_plus_latent_1024,4,13.0,4103,0.003005377482622862,0.08049383759498596,0.011054761707782745
m8_plus_latent_1024,4,19.0,4101,0.0029942188411951065,0.07824476808309555,0.010818695649504662
m8_plus_latent_1024,4,19.0,4102,0.0029594614170491695,0.07979802042245865,0.010939262807369232
m8_plus_latent_1024,4,19.0,4103,0.002958277938887477,0.07850708812475204,0.01080898754298687
m8_plus_latent_1024,5,1.0,4101,0.00427033519372344,0.14781132340431213,0.01905146799981594
m8_plus_latent_1024,5,1.0,4102,0.0049348026514053345,0.156629279255867,0.020597731694579124
m8_plus_latent_1024,5,1.0,4103,0.008116291835904121,0.24570567905902863,0.032686859369277954
m8_plus_latent_1024,5,4.0,4101,0.0013673270586878061,0.06529556959867477,0.007896884344518185
m8_plus_latent_1024,5,4.0,4102,0.0013193831546232104,0.06321804225444794,0.0076411874033510685
m8_plus_latent_1024,5,4.0,4103,0.0014874240150675178,0.0674193724989891,0.008229360915720463
m8_plus_latent_1024,5,7.0,4101,0.0012067300267517567,0.05887143686413765,0.007093873806297779
m8_plus_latent_1024,5,7.0,4102,0.0011581290746107697,0.0569714680314064,0.006855275947600603
m8_plus_latent_1024,5,7.0,4103,0.0013061639619991183,0.06074417755007744,0.0073805819265544415
m8_plus_latent_1024,5,13.0,4101,0.0010705767199397087,0.05200222134590149,0.006270798854529858
m8_plus_latent_1024,5,13.0,4102,0.0010331014636904001,0.05029435083270073,0.006062536500394344
m8_plus_latent_1024,5,13.0,4103,0.0011127934558317065,0.05251884460449219,0.006364678032696247
m8_plus_latent_1024,5,19.0,4101,0.001027597114443779,0.04970213770866394,0.0059978109784424305
m8_plus_latent_1024,5,19.0,4102,0.0010083619272336364,0.048708364367485046,0.005879198666661978
m8_plus_latent_1024,5,19.0,4103,0.0010445206426084042,0.049528807401657104,0.005997401662170887
m8_plus_latent_1024,6,1.0,4101,0.009896865114569664,0.1902609020471573,0.028922956436872482
m8_plus_latent_1024,6,1.0,4102,0.014033610932528973,0.254703164100647,0.039503928273916245
m8_plus_latent_1024,6,1.0,4103,0.015777770429849625,0.2687367796897888,0.042651448398828506
m8_plus_latent_1024,6,4.0,4101,0.008080732077360153,0.1522936373949051,0.023310095071792603
m8_plus_latent_1024,6,4.0,4102,0.0075892498716712,0.15664568543434143,0.02325381711125374
m8_plus_latent_1024,6,4.0,4103,0.00809589121490717,0.15501882135868073,0.023597773164510727
m8_plus_latent_1024,6,7.0,4101,0.007276886608451605,0.1447433978319168,0.021751226857304573
m8_plus_latent_1024,6,7.0,4102,0.0071004098281264305,0.14863698184490204,0.02196410857141018
m8_plus_latent_1024,6,7.0,4103,0.00750367296859622,0.1464608907699585,0.022149762138724327
m8_plus_latent_1024,6,13.0,4101,0.006649763789027929,0.13655820488929749,0.020305585116147995
m8_plus_latent_1024,6,13.0,4102,0.006620456930249929,0.13983875513076782,0.020604332908988
m8_plus_latent_1024,6,13.0,4103,0.006800749804824591,0.13542036712169647,0.020342785865068436
m8_plus_latent_1024,6,19.0,4101,0.006482879631221294,0.1337066888809204,0.01985354907810688
m8_plus_latent_1024,6,19.0,4102,0.006478830240666866,0.13596221804618835,0.020075052976608276
m8_plus_latent_1024,6,19.0,4103,0.006540204398334026,0.13401053845882416,0.019941259175539017
m8_plus_latent_1024,7,1.0,4101,0.02849605306982994,0.3397584557533264,0.0624719001352787
m8_plus_latent_1024,7,1.0,4102,0.015758026391267776,0.19365695118904114,0.03512372076511383
m8_plus_latent_1024,7,1.0,4103,0.018741672858595848,0.26065686345100403,0.04480735957622528
m8_plus_latent_1024,7,4.0,4101,0.010937231592833996,0.14630192518234253,0.025567423552274704
m8_plus_latent_1024,7,4.0,4102,0.011000111699104309,0.14081883430480957,0.025081995874643326
