region,arm,control,metric,difference,ci_low,ci_high,source_images
snr_1,reliability_gain,raw_m8,psnr_db,0.4557255458831787,0.1774302231470743,0.7488921135266616,100
snr_1,reliability_gain,raw_m8,lpips,0.006291075590997931,-0.004741223860687267,0.016805649249504007,100
snr_1,reliability_gain,raw_m8,dino,-0.019970151136318844,-0.039245239858826005,-0.0004527447024981201,100
snr_1,reliability_gain,raw_m8,mse,-0.003211130626368042,-0.005758649665131437,-0.0008757343384186311,100
snr_1,reliability_gain,raw_m9,psnr_db,7.200121994018555,6.730456364035606,7.680658734758694,100
snr_1,reliability_gain,raw_m9,lpips,-0.40968661646669113,-0.4292650799429975,-0.3907997782505117,100
snr_1,reliability_gain,raw_m9,dino,0.7043453071763117,0.6806577139447132,0.7279039766032559,100
snr_1,reliability_gain,raw_m9,mse,-0.08634566851668231,-0.09281132741954559,-0.08026153694351215,100
snr_1,reliability_gain,add,psnr_db,0.000594377517700071,-0.0007247111002607194,0.0019005311330158826,100
snr_1,reliability_gain,add,lpips,-9.350640078386597e-06,-8.855167838434349e-05,6.928051759799111e-05,100
snr_1,reliability_gain,add,dino,0.0011518775920073127,0.0005700627863407056,0.0017682287283241702,100
snr_1,reliability_gain,add,mse,2.148029549668201e-06,-4.059359664097475e-06,8.58102034544571e-06,100
snr_1,reliability_gain,snr_gain,psnr_db,0.0006864992777505563,0.0003109760284420222,0.0010829660892488085,100
snr_1,reliability_gain,snr_gain,lpips,1.9433945417404176e-05,-1.180935899416828e-05,5.071687822540419e-05,100
