method,source_id,repeat,tx_ms,rx_ms,total_ms
token-efficiency-digital-v1/raw/QPSK/N3060/m8,n02106550/ILSVRC2012_val_00014315_n02106550,0,10.950459982268512,118.58006101101637,129.53052099328488
token-efficiency-digital-v1/raw/QPSK/N3060/m8,n02106550/ILSVRC2012_val_00014315_n02106550,1,10.856941109523177,118.20488807279617,129.06182918231934
token-efficiency-digital-v1/raw/QPSK/N3060/m8,n02106550/ILSVRC2012_val_00014315_n02106550,2,10.820013005286455,117.90675309021026,128.7267660954967
token-efficiency-digital-v1/raw/QPSK/N3060/m9,n02106550/ILSVRC2012_val_00014315_n02106550,0,11.827336042188108,118.7377639580518,130.5651000002399
token-efficiency-digital-v1/raw/QPSK/N3060/m9,n02106550/ILSVRC2012_val_00014315_n02106550,1,11.68258604593575,118.39723109733313,130.07981714326888
token-efficiency-digital-v1/raw/QPSK/N3060/m9,n02106550/ILSVRC2012_val_00014315_n02106550,2,11.687436024658382,118.70739096775651,130.3948269924149
token-efficiency-digital-v1/raw/QPSK/N4084/m6,n02106550/ILSVRC2012_val_00014315_n02106550,0,9.983497089706361,117.99772595986724,127.9812230495736
token-efficiency-digital-v1/raw/QPSK/N4084/m6,n02106550/ILSVRC2012_val_00014315_n02106550,1,9.89939400460571,117.70864704158157,127.60804104618728
token-efficiency-digital-v1/raw/QPSK/N4084/m6,n02106550/ILSVRC2012_val_00014315_n02106550,2,9.853643947280943,119.21858601272106,129.072229960002
token-efficiency-digital-v1/raw/QPSK/N4084/m7,n02106550/ILSVRC2012_val_00014315_n02106550,0,10.381527012214065,119.42309606820345,129.8046230804175
token-efficiency-digital-v1/raw/QPSK/N4084/m7,n02106550/ILSVRC2012_val_00014315_n02106550,1,10.249521001242101,118.07044898159802,128.31996998284012
token-efficiency-digital-v1/raw/QPSK/N4084/m7,n02106550/ILSVRC2012_val_00014315_n02106550,2,10.215718066319823,117.80218593776226,128.01790400408208
token-efficiency-digital-v1/raw/QPSK/N4084/m8,n02106550/ILSVRC2012_val_00014315_n02106550,0,11.034780996851623,118.22711501736194,129.26189601421356
token-efficiency-digital-v1/raw/QPSK/N4084/m8,n02106550/ILSVRC2012_val_00014315_n02106550,1,10.898994980379939,118.06189198978245,128.9608869701624
token-efficiency-digital-v1/raw/QPSK/N4084/m8,n02106550/ILSVRC2012_val_00014315_n02106550,2,10.954479104839265,118.232851033099,129.18733013793826
token-efficiency-digital-v1/raw/QPSK/N4084/m9,n02106550/ILSVRC2012_val_00014315_n02106550,0,11.976342997513711,122.52917396835983,134.50551696587354
token-efficiency-digital-v1/raw/QPSK/N4084/m9,n02106550/ILSVRC2012_val_00014315_n02106550,1,11.80839107837528,120.79261103644967,132.60100211482495
token-efficiency-digital-v1/raw/QPSK/N4084/m9,n02106550/ILSVRC2012_val_00014315_n02106550,2,11.804513982497156,120.06924801971763,131.8737620022148
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m6,n02106550/ILSVRC2012_val_00014315_n02106550,0,175.23584992159158,133.79888201598078,309.03473193757236
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m6,n02106550/ILSVRC2012_val_00014315_n02106550,1,174.22398505732417,132.19939405098557,306.42337910830975
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m6,n02106550/ILSVRC2012_val_00014315_n02106550,2,175.7096890360117,131.4344700658694,307.1441591018811
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m7,n02106550/ILSVRC2012_val_00014315_n02106550,0,173.4300950774923,138.4878089884296,311.9179040659219
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m7,n02106550/ILSVRC2012_val_00014315_n02106550,1,178.0300009995699,138.13460292294621,316.1646039225161
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m7,n02106550/ILSVRC2012_val_00014315_n02106550,2,173.70655899867415,137.29540596250445,311.0019649611786
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m8,n02106550/ILSVRC2012_val_00014315_n02106550,0,172.98718995880336,147.27049390785396,320.2576838666573
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m8,n02106550/ILSVRC2012_val_00014315_n02106550,1,172.32453997712582,147.2010719589889,319.52561193611473
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m8,n02106550/ILSVRC2012_val_00014315_n02106550,2,172.26540704723448,146.7430810444057,319.0084880916402
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m9,n02106550/ILSVRC2012_val_00014315_n02106550,0,173.61076397355646,147.10981992539018,320.72058389894664
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m9,n02106550/ILSVRC2012_val_00014315_n02106550,1,172.29804501403123,146.99256292078644,319.2906079348177
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m9,n02106550/ILSVRC2012_val_00014315_n02106550,2,172.8397950064391,147.2906059352681,320.1304009417072
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m10,n02106550/ILSVRC2012_val_00014315_n02106550,0,172.71139100193977,147.08502602297813,319.7964170249179
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m10,n02106550/ILSVRC2012_val_00014315_n02106550,1,172.507926938124,146.52181800920516,319.02974494732916
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m10,n02106550/ILSVRC2012_val_00014315_n02106550,2,173.40069101192057,147.486375994049,320.8870670059696
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,n02106550/ILSVRC2012_val_00014315_n02106550,0,173.08932088781148,131.7438279511407,304.8331488389522
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,n02106550/ILSVRC2012_val_00014315_n02106550,1,176.60122294910252,131.68574904557317,308.2869719946757
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,n02106550/ILSVRC2012_val_00014315_n02106550,2,177.19435307662934,131.825175951235,309.01952902786434
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,n02106550/ILSVRC2012_val_00014315_n02106550,0,173.6050209729001,137.51672999933362,311.1217509722337
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,n02106550/ILSVRC2012_val_00014315_n02106550,1,173.02682297304273,137.6832480309531,310.71007100399584
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,n02106550/ILSVRC2012_val_00014315_n02106550,2,173.28052304219455,137.6024370547384,310.88296009693295
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,n02106550/ILSVRC2012_val_00014315_n02106550,0,172.90497000794858,147.0732509624213,319.9782209703699
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,n02106550/ILSVRC2012_val_00014315_n02106550,1,172.0829940168187,146.32974390406162,318.4127379208803
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,n02106550/ILSVRC2012_val_00014315_n02106550,2,172.02165990602225,146.8588860007003,318.88054590672255
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,n02106550/ILSVRC2012_val_00014315_n02106550,0,171.19493405334651,160.91790003702044,332.11283409036696
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,n02106550/ILSVRC2012_val_00014315_n02106550,1,171.05790204368532,160.30307009350508,331.3609721371904
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,n02106550/ILSVRC2012_val_00014315_n02106550,2,171.36382102034986,160.07085610181093,331.4346771221608
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m10,n02106550/ILSVRC2012_val_00014315_n02106550,0,177.47207498177886,182.95314896386117,360.42522394564
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m10,n02106550/ILSVRC2012_val_00014315_n02106550,1,177.35521297436208,181.65308400057256,359.00829697493464
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m10,n02106550/ILSVRC2012_val_00014315_n02106550,2,180.27163890656084,185.86495600175112,366.13659490831196
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m6,n02106550/ILSVRC2012_val_00014315_n02106550,0,176.2626589043066,132.03044200781733,308.2931009121239
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m6,n02106550/ILSVRC2012_val_00014315_n02106550,1,178.35723899770528,135.47573797404766,313.83297697175294
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m6,n02106550/ILSVRC2012_val_00014315_n02106550,2,175.11742503847927,132.97602103557438,308.09344607405365
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m7,n02106550/ILSVRC2012_val_00014315_n02106550,0,174.09121699165553,138.5801580036059,312.67137499526143
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m7,n02106550/ILSVRC2012_val_00014315_n02106550,1,174.2653159890324,138.13217403367162,312.397490022704
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m7,n02106550/ILSVRC2012_val_00014315_n02106550,2,173.9938099635765,138.43113603070378,312.4249459942803
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m8,n02106550/ILSVRC2012_val_00014315_n02106550,0,173.0492040514946,147.1058950992301,320.1550991507247
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m8,n02106550/ILSVRC2012_val_00014315_n02106550,1,173.20128402207047,147.20022899564356,320.401513017714
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m8,n02106550/ILSVRC2012_val_00014315_n02106550,2,172.67093295231462,146.4365809224546,319.1075138747692
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m9,n02106550/ILSVRC2012_val_00014315_n02106550,0,171.50317097548395,161.24408994801342,332.7472609234974
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m9,n02106550/ILSVRC2012_val_00014315_n02106550,1,171.82267305906862,160.6154100736603,332.43808313272893
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m9,n02106550/ILSVRC2012_val_00014315_n02106550,2,170.8936559734866,161.13454499281943,332.02820096630603
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m10,n02106550/ILSVRC2012_val_00014315_n02106550,0,176.28364404663444,181.29211000632495,357.5757540529594
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m10,n02106550/ILSVRC2012_val_00014315_n02106550,1,178.22488804813474,181.4445899799466,359.66947802808136
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m10,n02106550/ILSVRC2012_val_00014315_n02106550,2,177.4099279427901,180.8806350454688,358.2905629882589
token-efficiency-digital-v1/raw/QPSK/N2048/m6,n02398521/ILSVRC2012_val_00018354_n02398521,0,9.990193997509778,118.36520594079047,128.35539993830025
token-efficiency-digital-v1/raw/QPSK/N2048/m6,n02398521/ILSVRC2012_val_00018354_n02398521,1,9.850176982581615,118.01273701712489,127.8629139997065
token-efficiency-digital-v1/raw/QPSK/N2048/m6,n02398521/ILSVRC2012_val_00018354_n02398521,2,9.813621989451349,117.90857498999685,127.7221969794482
token-efficiency-digital-v1/raw/QPSK/N2048/m7,n02398521/ILSVRC2012_val_00018354_n02398521,0,10.342011926695704,118.46983199939132,128.81184392608702
token-efficiency-digital-v1/raw/QPSK/N2048/m7,n02398521/ILSVRC2012_val_00018354_n02398521,1,10.207004030235112,117.96701606363058,128.1740200938657
token-efficiency-digital-v1/raw/QPSK/N2048/m7,n02398521/ILSVRC2012_val_00018354_n02398521,2,10.202388046309352,118.05604002438486,128.2584280706942
token-efficiency-digital-v1/raw/QPSK/N2048/m8,n02398521/ILSVRC2012_val_00018354_n02398521,0,11.007889057509601,118.31999802961946,129.32788708712906
token-efficiency-digital-v1/raw/QPSK/N2048/m8,n02398521/ILSVRC2012_val_00018354_n02398521,1,10.866608005017042,118.07606997899711,128.94267798401415
token-efficiency-digital-v1/raw/QPSK/N2048/m8,n02398521/ILSVRC2012_val_00018354_n02398521,2,10.782294091768563,118.11266094446182,128.89495503623039
token-efficiency-digital-v1/raw/QPSK/N3060/m6,n02398521/ILSVRC2012_val_00018354_n02398521,0,10.013747029006481,118.5370720922947,128.55081912130117
token-efficiency-digital-v1/raw/QPSK/N3060/m6,n02398521/ILSVRC2012_val_00018354_n02398521,1,9.905659011565149,118.34818997886032,128.25384899042547
token-efficiency-digital-v1/raw/QPSK/N3060/m6,n02398521/ILSVRC2012_val_00018354_n02398521,2,9.861972997896373,118.51446097716689,128.37643397506326
token-efficiency-digital-v1/raw/QPSK/N3060/m7,n02398521/ILSVRC2012_val_00018354_n02398521,0,10.37300389725715,118.17746900487691,128.55047290213406
token-efficiency-digital-v1/raw/QPSK/N3060/m7,n02398521/ILSVRC2012_val_00018354_n02398521,1,10.234667919576168,117.93179390951991,128.16646182909608
token-efficiency-digital-v1/raw/QPSK/N3060/m7,n02398521/ILSVRC2012_val_00018354_n02398521,2,10.19160298164934,117.37569805700332,127.56730103865266
token-efficiency-digital-v1/raw/QPSK/N3060/m8,n02398521/ILSVRC2012_val_00018354_n02398521,0,10.938831022940576,118.36364399641752,129.3024750193581
token-efficiency-digital-v1/raw/QPSK/N3060/m8,n02398521/ILSVRC2012_val_00018354_n02398521,1,10.84775198251009,118.3697140077129,129.217465990223
token-efficiency-digital-v1/raw/QPSK/N3060/m8,n02398521/ILSVRC2012_val_00018354_n02398521,2,10.77763899229467,118.25841199606657,129.03605098836124
token-efficiency-digital-v1/raw/QPSK/N3060/m9,n02398521/ILSVRC2012_val_00018354_n02398521,0,11.911146924830973,119.12310204934329,131.03424897417426
token-efficiency-digital-v1/raw/QPSK/N3060/m9,n02398521/ILSVRC2012_val_00018354_n02398521,1,11.831538053229451,119.0197670366615,130.85130508989096
token-efficiency-digital-v1/raw/QPSK/N3060/m9,n02398521/ILSVRC2012_val_00018354_n02398521,2,11.711354949511588,120.83160888869315,132.54296383820474
token-efficiency-digital-v1/raw/QPSK/N4084/m6,n02398521/ILSVRC2012_val_00018354_n02398521,0,10.033861035481095,118.32780507393181,128.3616661094129
token-efficiency-digital-v1/raw/QPSK/N4084/m6,n02398521/ILSVRC2012_val_00018354_n02398521,1,9.88571997731924,118.24888701085001,128.13460698816925
token-efficiency-digital-v1/raw/QPSK/N4084/m6,n02398521/ILSVRC2012_val_00018354_n02398521,2,9.853765019215643,118.14238200895488,127.99614702817053
token-efficiency-digital-v1/raw/QPSK/N4084/m7,n02398521/ILSVRC2012_val_00018354_n02398521,0,10.41250501293689,118.5209508985281,128.933455911465
token-efficiency-digital-v1/raw/QPSK/N4084/m7,n02398521/ILSVRC2012_val_00018354_n02398521,1,10.256404988467693,117.83636698964983,128.09277197811753
token-efficiency-digital-v1/raw/QPSK/N4084/m7,n02398521/ILSVRC2012_val_00018354_n02398521,2,10.262871976010501,118.10167005751282,128.36454203352332
token-efficiency-digital-v1/raw/QPSK/N4084/m8,n02398521/ILSVRC2012_val_00018354_n02398521,0,10.915811988525093,118.67890995927155,129.59472194779664
token-efficiency-digital-v1/raw/QPSK/N4084/m8,n02398521/ILSVRC2012_val_00018354_n02398521,1,10.840588016435504,118.19788999855518,129.0384780149907
token-efficiency-digital-v1/raw/QPSK/N4084/m8,n02398521/ILSVRC2012_val_00018354_n02398521,2,10.790735017508268,118.70077799540013,129.4915130129084
token-efficiency-digital-v1/raw/QPSK/N4084/m9,n02398521/ILSVRC2012_val_00018354_n02398521,0,11.854067910462618,118.80479310639203,130.65886101685464
token-efficiency-digital-v1/raw/QPSK/N4084/m9,n02398521/ILSVRC2012_val_00018354_n02398521,1,11.75560790579766,118.62550489604473,130.3811128018424
token-efficiency-digital-v1/raw/QPSK/N4084/m9,n02398521/ILSVRC2012_val_00018354_n02398521,2,11.707978905178607,118.53373807389289,130.2417169790715
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m6,n02398521/ILSVRC2012_val_00018354_n02398521,0,175.63949001487345,131.8332999944687,307.47279000934213
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m6,n02398521/ILSVRC2012_val_00018354_n02398521,1,174.87276601605117,132.28771602734923,307.1604820434004
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m6,n02398521/ILSVRC2012_val_00018354_n02398521,2,174.48792210780084,131.7400160478428,306.22793815564364
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m7,n02398521/ILSVRC2012_val_00018354_n02398521,0,173.75540093053132,137.8061540890485,311.5615550195798
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m7,n02398521/ILSVRC2012_val_00018354_n02398521,1,173.86188404634595,138.42520606704056,312.2870901133865
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m7,n02398521/ILSVRC2012_val_00018354_n02398521,2,174.1199439857155,138.95718206185848,313.077126047574
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m8,n02398521/ILSVRC2012_val_00018354_n02398521,0,171.99084209278226,147.07374095451087,319.0645830472931
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m8,n02398521/ILSVRC2012_val_00018354_n02398521,1,172.48671397101134,147.36316702328622,319.84988099429756
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m8,n02398521/ILSVRC2012_val_00018354_n02398521,2,172.86275001242757,147.66616595443338,320.52891596686095
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m9,n02398521/ILSVRC2012_val_00018354_n02398521,0,172.41955699864775,147.16653700452298,319.58609400317073
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m9,n02398521/ILSVRC2012_val_00018354_n02398521,1,173.69851504918188,146.88309491612017,320.58160996530205
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m9,n02398521/ILSVRC2012_val_00018354_n02398521,2,172.68134700134397,147.41569792386144,320.0970449252054
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m10,n02398521/ILSVRC2012_val_00018354_n02398521,0,172.1312990412116,147.19580893870443,319.32710797991604
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m10,n02398521/ILSVRC2012_val_00018354_n02398521,1,172.31810395605862,146.46922901738435,318.787332973443
token-efficiency-digital-v1/arithmetic/QPSK/N2048/m10,n02398521/ILSVRC2012_val_00018354_n02398521,2,172.13265504688025,146.40327892266214,318.5359339695424
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,n02398521/ILSVRC2012_val_00018354_n02398521,0,171.3129460113123,132.37362308427691,303.6865690955892
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,n02398521/ILSVRC2012_val_00018354_n02398521,1,174.35049591585994,131.69229496270418,306.0427908785641
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,n02398521/ILSVRC2012_val_00018354_n02398521,2,174.71545503940433,133.3154640160501,308.03091905545443
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,n02398521/ILSVRC2012_val_00018354_n02398521,0,173.54453296866268,137.6785490429029,311.22308201156557
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,n02398521/ILSVRC2012_val_00018354_n02398521,1,173.55747590772808,138.50477302912623,312.0622489368543
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,n02398521/ILSVRC2012_val_00018354_n02398521,2,173.92041895072907,138.2968130055815,312.21723195631057
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,n02398521/ILSVRC2012_val_00018354_n02398521,0,173.0832300381735,147.14588690549135,320.22911694366485
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,n02398521/ILSVRC2012_val_00018354_n02398521,1,172.19574097543955,147.1061889315024,319.30192990694195
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,n02398521/ILSVRC2012_val_00018354_n02398521,2,172.28031007107347,147.32383703812957,319.60414710920304
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,n02398521/ILSVRC2012_val_00018354_n02398521,0,171.05198104400188,159.81305995956063,330.8650410035625
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,n02398521/ILSVRC2012_val_00018354_n02398521,1,171.6351609211415,161.0799649497494,332.7151258708909
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,n02398521/ILSVRC2012_val_00018354_n02398521,2,171.4806160889566,160.56955291423947,332.05016900319606
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m10,n02398521/ILSVRC2012_val_00018354_n02398521,0,172.67507396172732,160.37262801546603,333.04770197719336
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m10,n02398521/ILSVRC2012_val_00018354_n02398521,1,171.95351200643927,160.42896907310933,332.3824810795486
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m10,n02398521/ILSVRC2012_val_00018354_n02398521,2,173.25663706287742,160.69328598678112,333.94992304965854
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m6,n02398521/ILSVRC2012_val_00018354_n02398521,0,168.91901392955333,131.74763601273298,300.6666499422863
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m6,n02398521/ILSVRC2012_val_00018354_n02398521,1,174.8320539481938,131.8216600921005,306.6537140402943
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m6,n02398521/ILSVRC2012_val_00018354_n02398521,2,175.05572806112468,131.50591496378183,306.5616430249065
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m7,n02398521/ILSVRC2012_val_00018354_n02398521,0,173.62446710467339,137.76542095001787,311.38988805469126
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m7,n02398521/ILSVRC2012_val_00018354_n02398521,1,175.5603839410469,138.24363402090967,313.80401796195656
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m7,n02398521/ILSVRC2012_val_00018354_n02398521,2,173.72625903226435,137.31809705495834,311.0443560872227
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m8,n02398521/ILSVRC2012_val_00018354_n02398521,0,172.41048498544842,147.01059507206082,319.42108005750924
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m8,n02398521/ILSVRC2012_val_00018354_n02398521,1,172.46211296878755,147.04137202352285,319.5034849923104
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m8,n02398521/ILSVRC2012_val_00018354_n02398521,2,172.3146840231493,146.25951799098402,318.57420201413333
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m9,n02398521/ILSVRC2012_val_00018354_n02398521,0,170.98828800953925,160.13478499371558,331.12307300325483
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m9,n02398521/ILSVRC2012_val_00018354_n02398521,1,171.88083194196224,161.50067502167076,333.381506963633
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m9,n02398521/ILSVRC2012_val_00018354_n02398521,2,171.47518100682646,161.25369700603187,332.72887801285833
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m10,n02398521/ILSVRC2012_val_00018354_n02398521,0,177.70766303874552,181.5063419053331,359.2140049440786
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m10,n02398521/ILSVRC2012_val_00018354_n02398521,1,178.29483200330287,181.24365096446127,359.53848296776414
token-efficiency-digital-v1/arithmetic/QPSK/N4084/m10,n02398521/ILSVRC2012_val_00018354_n02398521,2,178.42704197391868,182.05174908507615,360.47879105899483
token-efficiency-digital-v1/raw/QPSK/N2048/m6,n02951585/ILSVRC2012_val_00008336_n02951585,0,9.970134939067066,118.57396294362843,128.5440978826955
token-efficiency-digital-v1/raw/QPSK/N2048/m6,n02951585/ILSVRC2012_val_00008336_n02951585,1,9.821124956943095,118.40441194362938,128.22553690057248
token-efficiency-digital-v1/raw/QPSK/N2048/m6,n02951585/ILSVRC2012_val_00008336_n02951585,2,9.843620005995035,118.46108501777053,128.30470502376556
token-efficiency-digital-v1/raw/QPSK/N2048/m7,n02951585/ILSVRC2012_val_00008336_n02951585,0,10.337908985093236,118.33540699444711,128.67331597954035
token-efficiency-digital-v1/raw/QPSK/N2048/m7,n02951585/ILSVRC2012_val_00008336_n02951585,1,10.153671959415078,117.88375908508897,128.03743104450405
token-efficiency-digital-v1/raw/QPSK/N2048/m7,n02951585/ILSVRC2012_val_00008336_n02951585,2,10.162267950363457,118.09707502834499,128.25934297870845
token-efficiency-digital-v1/raw/QPSK/N2048/m8,n02951585/ILSVRC2012_val_00008336_n02951585,0,10.897426982410252,118.93160501495004,129.8290319973603
token-efficiency-digital-v1/raw/QPSK/N2048/m8,n02951585/ILSVRC2012_val_00008336_n02951585,1,10.741576901637018,118.76082792878151,129.50240483041853
token-efficiency-digital-v1/raw/QPSK/N2048/m8,n02951585/ILSVRC2012_val_00008336_n02951585,2,10.75950195081532,118.48214198835194,129.24164393916726
token-efficiency-digital-v1/raw/QPSK/N3060/m6,n02951585/ILSVRC2012_val_00008336_n02951585,0,9.988984907977283,118.17545397207141,128.1644388800487
token-efficiency-digital-v1/raw/QPSK/N3060/m6,n02951585/ILSVRC2012_val_00008336_n02951585,1,9.851320064626634,117.61525797192007,127.46657803654671
token-efficiency-digital-v1/raw/QPSK/N3060/m6,n02951585/ILSVRC2012_val_00008336_n02951585,2,9.830354014411569,117.554806987755,127.38516100216657
token-efficiency-digital-v1/raw/QPSK/N3060/m7,n02951585/ILSVRC2012_val_00008336_n02951585,0,10.35177696030587,118.22071997448802,128.5724969347939
token-efficiency-digital-v1/raw/QPSK/N3060/m7,n02951585/ILSVRC2012_val_00008336_n02951585,1,10.172815062105656,121.01883697323501,131.19165203534067
token-efficiency-digital-v1/raw/QPSK/N3060/m7,n02951585/ILSVRC2012_val_00008336_n02951585,2,10.298522072844207,118.66036895662546,128.95889102946967
token-efficiency-digital-v1/raw/QPSK/N3060/m8,n02951585/ILSVRC2012_val_00008336_n02951585,0,10.92225406318903,119.02163305785507,129.9438871210441
token-efficiency-digital-v1/raw/QPSK/N3060/m8,n02951585/ILSVRC2012_val_00008336_n02951585,1,10.764756007120013,118.13439999241382,128.89915599953383
token-efficiency-digital-v1/raw/QPSK/N3060/m8,n02951585/ILSVRC2012_val_00008336_n02951585,2,10.75570797547698,117.97257594298571,128.7282839184627
token-efficiency-digital-v1/raw/QPSK/N3060/m9,n02951585/ILSVRC2012_val_00008336_n02951585,0,11.833061929792166,118.98842896334827,130.82149089314044
token-efficiency-digital-v1/raw/QPSK/N3060/m9,n02951585/ILSVRC2012_val_00008336_n02951585,1,11.739079956896603,119.15017501451075,130.88925497140735
token-efficiency-digital-v1/raw/QPSK/N3060/m9,n02951585/ILSVRC2012_val_00008336_n02951585,2,11.774569051340222,118.79624391440302,130.57081296574324
token-efficiency-digital-v1/raw/QPSK/N4084/m6,n02951585/ILSVRC2012_val_00008336_n02951585,0,10.097012971527874,118.19815903436393,128.2951720058918
token-efficiency-digital-v1/raw/QPSK/N4084/m6,n02951585/ILSVRC2012_val_00008336_n02951585,1,9.868663968518376,117.73716006428003,127.60582403279841
token-efficiency-digital-v1/raw/QPSK/N4084/m6,n02951585/ILSVRC2012_val_00008336_n02951585,2,9.906640043482184,118.1842350633815,128.09087510686368
token-efficiency-digital-v1/raw/QPSK/N4084/m7,n02951585/ILSVRC2012_val_00008336_n02951585,0,10.398779064416885,118.92215791158378,129.32093697600067
token-efficiency-digital-v1/raw/QPSK/N4084/m7,n02951585/ILSVRC2012_val_00008336_n02951585,1,10.229456005617976,118.17125196103007,128.40070796664804
token-efficiency-digital-v1/raw/QPSK/N4084/m7,n02951585/ILSVRC2012_val_00008336_n02951585,2,10.20174310542643,124.1726039443165,134.37434704974294
token-efficiency-digital-v1/raw/QPSK/N4084/m8,n02951585/ILSVRC2012_val_00008336_n02951585,0,10.917059029452503,118.48770396318287,129.40476299263537
token-efficiency-digital-v1/raw/QPSK/N4084/m8,n02951585/ILSVRC2012_val_00008336_n02951585,1,10.748533997684717,118.45902493223548,129.2075589299202
token-efficiency-digital-v1/raw/QPSK/N4084/m8,n02951585/ILSVRC2012_val_00008336_n02951585,2,10.781826917082071,118.33935102913529,129.12117794621736
token-efficiency-digital-v1/raw/QPSK/N4084/m9,n02951585/ILSVRC2012_val_00008336_n02951585,0,11.914309929125011,118.8582299510017,130.77253988012671
token-efficiency-digital-v1/raw/QPSK/N4084/m9,n02951585/ILSVRC2012_val_00008336_n02951585,1,11.7187270661816,118.72024100739509,130.4389680735767
