method,source_index,source_id,preprocessing_id,snr_db,noise_seed,N,E,header_N,data_N,source_payload_bits,single_noise_max_abs_error,tx_sha256,rx_sha256,standard_noise_sha256,image_sha256
wetok_r3,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,13.0,2003,3060,6120.000315502423,0,3060,,1.546048653544574e-07,40d25ebd7c8092e96d3cd1113870c09a8907c04af050126d607f9fc7a8a68350,e6839b228745bb2954f76b3f6af519a65306be5fdf2c5c7a6bf44de19ea02f3b,c81ef1cac771a26cbcb719451572cd865b01a4bde7d78dab8cc53498ba2df4f5,00f4ce7f4c330ef3b7932d859c43eff4bb5c5a1b9cc24691332175a24beb545a
raw_adaptive,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2001,3060,6120.0,68,2992,5088,0.0,768e963ef9526a9de2ab3151a432a9479f18b81a1a79c2485d04493d09313445,7b2c3e9db1b86eda67f2b0c90c7ec07287147e23d94c184667d08823e16995dc,ee85689517604ef38a5c34107562906d2d6acd61197f136ac5c7b24ea7700bbb,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9
arithmetic_adaptive,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2001,3060,6120.0,94,2966,4214,0.0,4f0f8a361f855e77ea0322caa6d8e4e2512616f3a25b83f7d58df75b4b988564,0a59f961eda99d0a3e8a0a19cd8844dcead599b4a817e1ffd0431011f7b9a2e5,ee85689517604ef38a5c34107562906d2d6acd61197f136ac5c7b24ea7700bbb,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9
perceptual_deepjscc,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2001,3060,6119.99941249325,0,3060,,1.5438726697070138e-07,df2db09e5f8fbbb1750c1954a9c70591f9c2d40aa8c8cc512ee1ba211befa435,129f9fd82df292dedb1f77dbd712ef3c5cfd3f4f1b243765d5dfe9eb040848f8,ee85689517604ef38a5c34107562906d2d6acd61197f136ac5c7b24ea7700bbb,51f0734d115e1dfaead756eacf5a9a98ce6bad4099c5fa0c79229770b47f6857
wetok_r3,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2001,3060,6119.999150415288,0,3060,,1.6178910300368443e-07,a8c7923631e582b6ded7f6703e5859d0f1e8af88d310ee340f29111bb435a9c6,d3f26dbc4e9909e858e84bbe31e8381d023e8cdb2de7ed30320e43e6f1f33766,ee85689517604ef38a5c34107562906d2d6acd61197f136ac5c7b24ea7700bbb,f141535b6d44de07b47a9605a0a413c5aacddcf0b3906df293d6933eec298c73
raw_adaptive,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2002,3060,6120.0,68,2992,5088,0.0,768e963ef9526a9de2ab3151a432a9479f18b81a1a79c2485d04493d09313445,720cd81deae7ed702ab6a5d50dded4a2f96bfdb5f0016fa94ff430ce47bfabfe,b6e45c91d7501275281636cfb8b7a2c601bd06200f3a05053a2a7fc6df9c0349,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9
arithmetic_adaptive,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2002,3060,6120.0,94,2966,4214,0.0,4f0f8a361f855e77ea0322caa6d8e4e2512616f3a25b83f7d58df75b4b988564,e5e8de8e545b9ea30f08c463dcb5e5b1c28ea5b092a6c1b3e49562dd618edd43,b6e45c91d7501275281636cfb8b7a2c601bd06200f3a05053a2a7fc6df9c0349,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9
perceptual_deepjscc,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2002,3060,6119.99941249325,0,3060,,2.408382240304263e-07,df2db09e5f8fbbb1750c1954a9c70591f9c2d40aa8c8cc512ee1ba211befa435,2d3094e23d1ca2f8c6cea1d3d169ebb68c8327432c8dd928e3f41dd2d720e558,b6e45c91d7501275281636cfb8b7a2c601bd06200f3a05053a2a7fc6df9c0349,c1eb384c8108339ba5b3509949fe8ab234b92c2597285cd4d71792f84aa716a4
wetok_r3,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2002,3060,6119.999150415288,0,3060,,1.3102945883858297e-07,a8c7923631e582b6ded7f6703e5859d0f1e8af88d310ee340f29111bb435a9c6,5c40a8842e23bdb2c69e8cbfafb196bd59733d5205d164901c55462161b0b2cd,b6e45c91d7501275281636cfb8b7a2c601bd06200f3a05053a2a7fc6df9c0349,ba2f19150a184fb8b4c40322fdb5e184e5d164102a71e2f2f3f1bb304637ff76
raw_adaptive,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2003,3060,6120.0,68,2992,5088,0.0,768e963ef9526a9de2ab3151a432a9479f18b81a1a79c2485d04493d09313445,7f405c35017831c9dff03247d4753fed0de3e4fd757349f5da4395985b802803,c81ef1cac771a26cbcb719451572cd865b01a4bde7d78dab8cc53498ba2df4f5,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9
arithmetic_adaptive,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2003,3060,6120.0,94,2966,4214,0.0,4f0f8a361f855e77ea0322caa6d8e4e2512616f3a25b83f7d58df75b4b988564,be5a2ca7be9d52fc879a71f71d4bd304281e77639e6dccb510b85f371c2f0f6c,c81ef1cac771a26cbcb719451572cd865b01a4bde7d78dab8cc53498ba2df4f5,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9
perceptual_deepjscc,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2003,3060,6119.99941249325,0,3060,,2.115480528530611e-07,df2db09e5f8fbbb1750c1954a9c70591f9c2d40aa8c8cc512ee1ba211befa435,5d67920b9caa20600dce56ffca54d45fef78d21779bce8901e416515549baf35,c81ef1cac771a26cbcb719451572cd865b01a4bde7d78dab8cc53498ba2df4f5,8653e1b7e4877a968921ad30932b0b672d1417582031ee10f7f665dfaa424eca
wetok_r3,0,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,19.0,2003,3060,6119.999150415288,0,3060,,1.4391611502517776e-07,a8c7923631e582b6ded7f6703e5859d0f1e8af88d310ee340f29111bb435a9c6,d426210edfa0708512d13d9d3037af1d327c762e5969793db18db1dde683d768,c81ef1cac771a26cbcb719451572cd865b01a4bde7d78dab8cc53498ba2df4f5,4d8c1206d951c40f9da1f0b26c9c0578ce44243eeec225fbada9dc8dc1754f04
raw_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2001,3060,6120.0,68,2992,1860,0.0,e5eb64db8d15ab83b515ee3fe2c55743540a65845a84b0325ce3622ad90a2795,ac41207a65ea57fb4a2de568a3f69881b3ea2e62511521a83ae305eb8a7bb24d,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,b50627620d438a413be0344159718943dd17ee4e4bf3fabe25b712ea89990866
arithmetic_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2001,3060,6120.0,94,2966,1513,0.0,8995b41b6f6c0de7e63ac64b6e72070aeef6e710167d98f5d65348c2e4867bda,917b6f18aad185f7cf7db76990e668bd2988e0305ae0d06cf2e166b15d19c404,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,b50627620d438a413be0344159718943dd17ee4e4bf3fabe25b712ea89990866
perceptual_deepjscc,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2001,3060,6119.999541416393,0,3060,,3.5535837072941945e-07,8dab08a82b588b740f1ef98235a4bcdaab50f6e78b74eb492948b4d161c6eb5a,30aeea3c3dde0327a49240c8c23400a532a631a95312f3a4f4e888992e8c325a,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,8701e10e398e78729a624b3d391343de7f9d7a865b192e235765d51627679261
wetok_r3,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2001,3060,6119.999594083374,0,3060,,4.779520148545657e-07,f0539f1c61ae0768dea838db8e36d9cee6fd1df6fd9ebe8d18db6b63163a61cd,59b57f5da2bd6f69ecac69d543629510d3a1a66120901f443586b6f84bbf91a5,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,286a0b89b83596a67f2e772d771ab790b646fdc69c84a6acb12bde3e3a5c9fff
raw_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2002,3060,6120.0,68,2992,1860,0.0,e5eb64db8d15ab83b515ee3fe2c55743540a65845a84b0325ce3622ad90a2795,d941fd0d7dea932102b07bbf81794b34cb685b3e992388244890514737695e97,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,b50627620d438a413be0344159718943dd17ee4e4bf3fabe25b712ea89990866
arithmetic_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2002,3060,6120.0,94,2966,1513,0.0,8995b41b6f6c0de7e63ac64b6e72070aeef6e710167d98f5d65348c2e4867bda,907482710c4e46cf80d0f05ea76aabdb7b5628599a975709f88dafae233dac4b,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,b50627620d438a413be0344159718943dd17ee4e4bf3fabe25b712ea89990866
perceptual_deepjscc,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2002,3060,6119.999541416393,0,3060,,4.4101475360491804e-07,8dab08a82b588b740f1ef98235a4bcdaab50f6e78b74eb492948b4d161c6eb5a,fa9475640027e51ad512e907dfdca4547852da4ba6ce0ac8087d0e5cc4d8b2b0,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,76b5456a3561971e1e970f379a3db296f7905e9fd18db0f2070bb56493a5fb10
wetok_r3,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2002,3060,6119.999594083374,0,3060,,4.081592761551178e-07,f0539f1c61ae0768dea838db8e36d9cee6fd1df6fd9ebe8d18db6b63163a61cd,d6a21dd5958520753169faf04a18cd47b0bb7a1bfdb510f6936fe0d02e84da18,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,cfdb6a7bccf7a172f5975a854e9e0c21dbdbcc3d515393215d367234bc6f57f5
raw_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2003,3060,6120.0,68,2992,1860,0.0,e5eb64db8d15ab83b515ee3fe2c55743540a65845a84b0325ce3622ad90a2795,c8ea41b9f9bd1362bf2f495630cbc89b499b126d7c38e2360c9128123187c5ef,2256911d43e3795ca3c772f40e031293f6a9ce2887e387707824c71f2bdab7cc,b50627620d438a413be0344159718943dd17ee4e4bf3fabe25b712ea89990866
arithmetic_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2003,3060,6120.0,94,2966,1513,0.0,8995b41b6f6c0de7e63ac64b6e72070aeef6e710167d98f5d65348c2e4867bda,a2d39f5bc64eab30e336834663edf4a4f7cd41aafdca2202c49e0cc2220a97e7,2256911d43e3795ca3c772f40e031293f6a9ce2887e387707824c71f2bdab7cc,b50627620d438a413be0344159718943dd17ee4e4bf3fabe25b712ea89990866
perceptual_deepjscc,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2003,3060,6119.999541416393,0,3060,,3.451564545287056e-07,8dab08a82b588b740f1ef98235a4bcdaab50f6e78b74eb492948b4d161c6eb5a,d3914162fcf16d24f5c59caa908aa1482761ec858de275d1d7f38809f0394d14,2256911d43e3795ca3c772f40e031293f6a9ce2887e387707824c71f2bdab7cc,41d05eec13bc395924e360fe4d582e2f69f3ef8296b9f2f5f6ea18e50beaf0b4
wetok_r3,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1.0,2003,3060,6119.999594083374,0,3060,,3.606628014019009e-07,f0539f1c61ae0768dea838db8e36d9cee6fd1df6fd9ebe8d18db6b63163a61cd,6c7ae0f7e699fb1d39f7da9f759e6795955781641b2ec580036f032f58599033,2256911d43e3795ca3c772f40e031293f6a9ce2887e387707824c71f2bdab7cc,f30f58384f911d7d0d655f101c00a6205910577abd7de011ac976488b1cc26b7
raw_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2001,3060,6120.0,68,2992,3060,0.0,8ff3b3c84688eef7dfe4b2e4964b20c2522c759be041d9e00ab9b8a5d7b51faa,7b6b26d23cf01b6f59af9dca12e32688df57c63577b5ee2e4cabfb776434998a,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,0527eb4d0c6a461624feff9752cf76a317b1c4b4d86ab3910551912771d5dbe2
arithmetic_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2001,3060,6120.0,94,2966,2519,0.0,da7a3e11a7016d6da5debefa8860a509a12e85feb79b64e076611582b4ae04ef,bfce738534dea0669568a8d4e46a3e479ac570aa5ee860aa8a4d06b684c23444,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,0527eb4d0c6a461624feff9752cf76a317b1c4b4d86ab3910551912771d5dbe2
perceptual_deepjscc,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2001,3060,6119.999235370489,0,3060,,3.929924137224816e-07,ebde96ae9d0f924dfcf1c989b216fbb72a57e97e892e798d87194a7c7cf0aaf5,a44f1389e7b5bd32d52721382bb44a0d28d09a3a7c4342c82f89697db676cbd0,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,9e038b3b2aef21d03374494eebcad864e36d6dbf1a8ea316286880fc6138911a
wetok_r3,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2001,3060,6119.999714828466,0,3060,,3.375856838516711e-07,ffa202ec9926188829ebe7608c1d1c22b735f329fb04a0fcb19c737ffe14a6c0,0d47032f09d60e223f50a644959ccafa326ea17f2408b6788f3bb895332b3b43,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,c134cfb49cb29af6e9942ee3fe151c70080a57c6bd5a89878d7f5b0938380696
raw_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2002,3060,6120.0,68,2992,3060,0.0,8ff3b3c84688eef7dfe4b2e4964b20c2522c759be041d9e00ab9b8a5d7b51faa,691cffdb114c23f01aec2c0316c2ad08b17bd60893b83a3887421384b5644e7c,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,0527eb4d0c6a461624feff9752cf76a317b1c4b4d86ab3910551912771d5dbe2
arithmetic_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2002,3060,6120.0,94,2966,2519,0.0,da7a3e11a7016d6da5debefa8860a509a12e85feb79b64e076611582b4ae04ef,305834acc1bfc477a0829f37341face36192751019e1e4a131d4f2040bd803ce,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,0527eb4d0c6a461624feff9752cf76a317b1c4b4d86ab3910551912771d5dbe2
perceptual_deepjscc,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2002,3060,6119.999235370489,0,3060,,3.8553448256095635e-07,ebde96ae9d0f924dfcf1c989b216fbb72a57e97e892e798d87194a7c7cf0aaf5,c66cc12aedfccdea2ddf8cfe5a17e32e7b56ebdba22bb7bc4cdd00a95ae0078f,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,fdc2f313972bc70110a799b65ac70187c3de106245155fb9bec98d1f32a8e17b
wetok_r3,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2002,3060,6119.999714828466,0,3060,,3.0828968711205107e-07,ffa202ec9926188829ebe7608c1d1c22b735f329fb04a0fcb19c737ffe14a6c0,5ea326987c5c92859c1852cf092fc96a7327d7589b6e96355f4c096aca879bb8,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,841648ade6e469ebff669622ae3a26d760d7cfff8212110711421ec184615567
raw_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2003,3060,6120.0,68,2992,3060,0.0,8ff3b3c84688eef7dfe4b2e4964b20c2522c759be041d9e00ab9b8a5d7b51faa,1c7c347706c53cbe88f7e1645e1d8f591f476ece46f620591db4cd1109e2c239,2256911d43e3795ca3c772f40e031293f6a9ce2887e387707824c71f2bdab7cc,0527eb4d0c6a461624feff9752cf76a317b1c4b4d86ab3910551912771d5dbe2
arithmetic_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2003,3060,6120.0,94,2966,2519,0.0,da7a3e11a7016d6da5debefa8860a509a12e85feb79b64e076611582b4ae04ef,074b35fb7dc9904cd9e1fbfce1f99d2cf120caf5cd94c9bdf75ea23edd3fd712,2256911d43e3795ca3c772f40e031293f6a9ce2887e387707824c71f2bdab7cc,0527eb4d0c6a461624feff9752cf76a317b1c4b4d86ab3910551912771d5dbe2
perceptual_deepjscc,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2003,3060,6119.999235370489,0,3060,,3.2144773065567733e-07,ebde96ae9d0f924dfcf1c989b216fbb72a57e97e892e798d87194a7c7cf0aaf5,908a7b23f63556972489a71a8f194ab79abe37b0a352a1bceacd224e08e9dc7c,2256911d43e3795ca3c772f40e031293f6a9ce2887e387707824c71f2bdab7cc,867f5289ecaec98a6f1dc2f9a357f52958ba96aa3e05050291a2b97b0c18d182
wetok_r3,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,4.0,2003,3060,6119.999714828466,0,3060,,3.124851652991367e-07,ffa202ec9926188829ebe7608c1d1c22b735f329fb04a0fcb19c737ffe14a6c0,e385803e6fe42495944d099e0eea65a6438137bb64f59713f626ae47daa9cbfd,2256911d43e3795ca3c772f40e031293f6a9ce2887e387707824c71f2bdab7cc,aea9cfb33571e2d1c443e3a59246930197e08dd0cd4dafc7f5e1a6762dbc1440
raw_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,7.0,2001,3060,6120.0,68,2992,5088,0.0,87f82b6c04e568c334f49bb500fb1fa169e523d1d1817b020dc552d18bc5a354,8e33e2f8f426216b5c6eb012b9b6cff9b2db6b0ff6b0756daa19b82e2c5498c9,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,0379c8e175e4e078e5f4e85518fc061f5a2fc02416d6709bcdd77c0d0cbe3776
arithmetic_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,7.0,2001,3060,6120.0,94,2966,4116,0.0,b83b3a42ed4a9c700f6db45248bfb42bd13c0540485e6387cfeaccda1e2ccd05,4a9bdfaa6235c8080fc138c9ba341f2ca6a534943547cfd9632c4ee4feb09299,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,0379c8e175e4e078e5f4e85518fc061f5a2fc02416d6709bcdd77c0d0cbe3776
perceptual_deepjscc,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,7.0,2001,3060,6119.999730351096,0,3060,,2.4008189036806016e-07,d7caedcf56deb7b8eabb54ca25fcb11c7d72338fdf766a6a7ce12de5b4474a15,f52d7750224319b4eb46c9a6767047358cb17ccddb142f15f0c4fdd08c4e6f5b,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,97da9cc40fa0ffd72030382e5ab3b563eb5ad75316b44a2cd482067c02cd4a54
wetok_r3,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,7.0,2001,3060,6120.000135218261,0,3060,,2.018203337783575e-07,e5cceaf585dd550bed27d978dd42781746a4ad9125603db3e2922b08a7b622a3,7f57b2ac56d5733e14315ed0286139a33277479789e39d5510c734285402e6f1,baeec542606c026660b75babfa21c0032793bd8fd1b53aeaa8fa2ddc9e06a7c3,57452448f714cd2e658b91d279b6092e66b3dad00fdc9488219bcd35cc427e0d
raw_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,7.0,2002,3060,6120.0,68,2992,5088,0.0,87f82b6c04e568c334f49bb500fb1fa169e523d1d1817b020dc552d18bc5a354,b4521d9091196e0bce103333d4a4d93b38a07d69d939b4734642192cfc87d40f,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,eec3c0a9f61c47d7bf1bde780beb90cb4a856665d702b5c4cd86bec98dac4ece
arithmetic_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,7.0,2002,3060,6120.0,94,2966,4116,0.0,b83b3a42ed4a9c700f6db45248bfb42bd13c0540485e6387cfeaccda1e2ccd05,37371db19df94a7db6e37bfbe01facd9ad0944b30c332f7807b52ab1f312fcde,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,0379c8e175e4e078e5f4e85518fc061f5a2fc02416d6709bcdd77c0d0cbe3776
perceptual_deepjscc,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,7.0,2002,3060,6119.999730351096,0,3060,,2.1293660701360295e-07,d7caedcf56deb7b8eabb54ca25fcb11c7d72338fdf766a6a7ce12de5b4474a15,3fc1750ae358671acb20e8f372a7e35f23898b42f6abaf2ed48cffec972908c9,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,e7210c7e627baa038e176a121690cb86985715654ffdff79a3654fd636be84e5
wetok_r3,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,7.0,2002,3060,6120.000135218261,0,3060,,1.9218801705633837e-07,e5cceaf585dd550bed27d978dd42781746a4ad9125603db3e2922b08a7b622a3,776bc0e4d36bb92be707bbbf00355aabdb06953d15f30b3ec968296e571a89d3,a13d6603e5f4fe2e6b8f842d91a8f7abdbe6ed94381aa917330301c6abdcbc90,4182ef1b474039b19e85d41f0bf27987223e33a21c416f3b5892a20d2b46695c
raw_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,7.0,2003,3060,6120.0,68,2992,5088,0.0,87f82b6c04e568c334f49bb500fb1fa169e523d1d1817b020dc552d18bc5a354,468082fd26f586327266535448376a48eba5c58b176db8350170225d8f0f8648,2256911d43e3795ca3c772f40e031293f6a9ce2887e387707824c71f2bdab7cc,0379c8e175e4e078e5f4e85518fc061f5a2fc02416d6709bcdd77c0d0cbe3776
arithmetic_adaptive,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,7.0,2003,3060,6120.0,94,2966,4116,0.0,b83b3a42ed4a9c700f6db45248bfb42bd13c0540485e6387cfeaccda1e2ccd05,2f2f9f2f49b4054958a16a1706e4115fc1f01e0fd076f02e89d9a252f622dce1,2256911d43e3795ca3c772f40e031293f6a9ce2887e387707824c71f2bdab7cc,0379c8e175e4e078e5f4e85518fc061f5a2fc02416d6709bcdd77c0d0cbe3776
perceptual_deepjscc,1,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,7.0,2003,3060,6119.999730351096,0,3060,,2.4430654477214375e-07,d7caedcf56deb7b8eabb54ca25fcb11c7d72338fdf766a6a7ce12de5b4474a15,5e0e5c67c3e0984b0680ebc99b6aa1d849b681c538077b649d00b708df18fed5,2256911d43e3795ca3c772f40e031293f6a9ce2887e387707824c71f2bdab7cc,d5a7bf37a6fc5fdf1df6e1f88d0e2450eda19e5012ef9e608487be43e58a8bf7
