method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,norm_control_ok,norm_code,enhancement_energy,psnr_db,lpips_alex,dino_cosine
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,1.0,2003,4084,8168,1,0,True,104,2048.0,19.85369300842285,0.18520253896713257,0.7983419299125671
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,4.0,2001,4084,8168,1,1,True,123,2048.0,20.907550811767578,0.14031028747558594,0.8887805938720703
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,4.0,2001,4084,8168,1,1,True,104,2048.0,20.958984375,0.13941454887390137,0.8934085369110107
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,4.0,2002,4084,8168,1,1,True,123,2048.0,20.897132873535156,0.13623476028442383,0.882602334022522
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,4.0,2002,4084,8168,1,1,True,104,2048.0,20.947834014892578,0.13572268187999725,0.8872170448303223
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,4.0,2003,4084,8168,1,1,True,123,2048.0,20.908174514770508,0.14278551936149597,0.8595520257949829
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,4.0,2003,4084,8168,1,1,True,104,2048.0,20.960487365722656,0.14149907231330872,0.862960696220398
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,7.0,2001,4084,8168,1,1,True,123,2048.0,21.024351119995117,0.13814306259155273,0.8965955972671509
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,7.0,2001,4084,8168,1,1,True,104,2048.0,21.061403274536133,0.13758985698223114,0.8990956544876099
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,7.0,2002,4084,8168,1,1,True,123,2048.0,21.015472412109375,0.13540774583816528,0.8910608291625977
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,7.0,2002,4084,8168,1,1,True,104,2048.0,21.05364990234375,0.135188028216362,0.8942328691482544
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,7.0,2003,4084,8168,1,1,True,123,2048.0,21.026098251342773,0.13967455923557281,0.8702383041381836
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,7.0,2003,4084,8168,1,1,True,104,2048.0,21.06197738647461,0.13893860578536987,0.8743288516998291
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,13.0,2001,4084,8168,1,1,True,123,2048.0,21.152494430541992,0.1358376294374466,0.902185320854187
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,13.0,2001,4084,8168,1,1,True,104,2048.0,21.165170669555664,0.1355278342962265,0.9031364917755127
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,13.0,2002,4084,8168,1,1,True,123,2048.0,21.14942741394043,0.13354897499084473,0.9005499482154846
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,13.0,2002,4084,8168,1,1,True,104,2048.0,21.16250991821289,0.13332757353782654,0.9018792510032654
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,13.0,2003,4084,8168,1,1,True,123,2048.0,21.14946746826172,0.13654319941997528,0.8883785605430603
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,13.0,2003,4084,8168,1,1,True,104,2048.0,21.161508560180664,0.1360933780670166,0.890958845615387
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,19.0,2001,4084,8168,1,1,True,123,2048.0,21.192676544189453,0.13487732410430908,0.9042787551879883
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,19.0,2001,4084,8168,1,1,True,104,2048.0,21.19594955444336,0.13473257422447205,0.9044187068939209
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,19.0,2002,4084,8168,1,1,True,123,2048.0,21.191543579101562,0.13314609229564667,0.9032266139984131
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,19.0,2002,4084,8168,1,1,True,104,2048.0,21.195039749145508,0.13319095969200134,0.9034568667411804
source,28,n02168699/ILSVRC2012_val_00040132_n02168699,19.0,2003,4084,8168,1,1,True,123,2048.0,21.190147399902344,0.13487759232521057,0.8970158100128174
residual,28,n02168699/ILSVRC2012_val_00040132_n02168699,19.0,2003,4084,8168,1,1,True,104,2048.0,21.19365692138672,0.13469721376895905,0.8979322910308838
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,1.0,2001,4084,8168,1,0,True,170,2047.9998779296875,20.596717834472656,0.18350373208522797,0.778481125831604
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,1.0,2001,4084,8168,1,0,False,0,2048.0,19.946659088134766,0.2036643624305725,0.7804598808288574
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,1.0,2002,4084,8168,1,0,True,170,2047.9998779296875,15.752330780029297,0.34437108039855957,0.5404051542282104
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,1.0,2002,4084,8168,1,0,True,145,2048.0,14.824705123901367,0.3763316571712494,0.45213156938552856
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,1.0,2003,4084,8168,1,0,True,170,2047.9998779296875,20.12901496887207,0.1856328248977661,0.852097749710083
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,1.0,2003,4084,8168,1,0,True,145,2048.0,19.8558349609375,0.1975284218788147,0.8490670919418335
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,4.0,2001,4084,8168,1,1,True,170,2047.9998779296875,21.25693130493164,0.15319570899009705,0.806952953338623
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,4.0,2001,4084,8168,1,1,True,145,2048.0,21.331161499023438,0.15193156898021698,0.8097580671310425
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,4.0,2002,4084,8168,1,1,True,170,2047.9998779296875,21.228620529174805,0.15049588680267334,0.7955279350280762
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,4.0,2002,4084,8168,1,1,True,145,2048.0,21.31425666809082,0.14870987832546234,0.799740195274353
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,4.0,2003,4084,8168,1,1,True,170,2047.9998779296875,21.311349868774414,0.14735858142375946,0.7889366149902344
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,4.0,2003,4084,8168,1,1,True,145,2048.0,21.382301330566406,0.1459108293056488,0.7877405285835266
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,7.0,2001,4084,8168,1,1,True,170,2047.9998779296875,21.412343978881836,0.1505698412656784,0.8084124326705933
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,7.0,2001,4084,8168,1,1,True,145,2048.0,21.469497680664062,0.1496260017156601,0.8059134483337402
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,7.0,2002,4084,8168,1,1,True,170,2047.9998779296875,21.414148330688477,0.14661413431167603,0.7986412644386292
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,7.0,2002,4084,8168,1,1,True,145,2048.0,21.485153198242188,0.14534491300582886,0.798133373260498
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,7.0,2003,4084,8168,1,1,True,170,2047.9998779296875,21.458621978759766,0.14465807378292084,0.7920796275138855
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,7.0,2003,4084,8168,1,1,True,145,2048.0,21.51325225830078,0.14362521469593048,0.7920975685119629
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,13.0,2001,4084,8168,1,1,True,170,2047.9998779296875,21.613309860229492,0.14571429789066315,0.8117021322250366
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,13.0,2001,4084,8168,1,1,True,145,2048.0,21.639503479003906,0.144685760140419,0.8154832720756531
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,13.0,2002,4084,8168,1,1,True,170,2047.9998779296875,21.620121002197266,0.14308010041713715,0.8093894124031067
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,13.0,2002,4084,8168,1,1,True,145,2048.0,21.640605926513672,0.1428472399711609,0.8124092817306519
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,13.0,2003,4084,8168,1,1,True,170,2047.9998779296875,21.647703170776367,0.1404903680086136,0.8102399706840515
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,13.0,2003,4084,8168,1,1,True,145,2048.0,21.669673919677734,0.140045166015625,0.8141347169876099
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,19.0,2001,4084,8168,1,1,True,170,2047.9998779296875,21.689891815185547,0.1424982249736786,0.821731448173523
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,19.0,2001,4084,8168,1,1,True,145,2048.0,21.696247100830078,0.14222946763038635,0.8221583366394043
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,19.0,2002,4084,8168,1,1,True,170,2047.9998779296875,21.68221664428711,0.14216643571853638,0.8183064460754395
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,19.0,2002,4084,8168,1,1,True,145,2048.0,21.688859939575195,0.14200513064861298,0.8190112709999084
source,29,n02233338/ILSVRC2012_val_00016160_n02233338,19.0,2003,4084,8168,1,1,True,170,2047.9998779296875,21.70574188232422,0.13960932195186615,0.8197365999221802
residual,29,n02233338/ILSVRC2012_val_00016160_n02233338,19.0,2003,4084,8168,1,1,True,145,2048.0,21.70961570739746,0.13962578773498535,0.8201184868812561
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,1.0,2001,4084,8168,1,0,True,96,2047.9998779296875,23.428424835205078,0.20162683725357056,0.8405718207359314
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,1.0,2001,4084,8168,1,0,True,72,2048.0,22.52067756652832,0.2212977558374405,0.8436115980148315
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,1.0,2002,4084,8168,1,0,True,96,2047.9998779296875,27.794986724853516,0.14429037272930145,0.9157440662384033
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,1.0,2002,4084,8168,1,0,True,72,2048.0,27.510984420776367,0.15742230415344238,0.8997806310653687
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,1.0,2003,4084,8168,1,0,True,96,2047.9998779296875,23.477848052978516,0.2530795633792877,0.8304280638694763
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,1.0,2003,4084,8168,1,0,True,72,2048.0,22.538053512573242,0.26851192116737366,0.7919650077819824
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,4.0,2001,4084,8168,1,1,True,96,2047.9998779296875,29.074861526489258,0.08811861276626587,0.9090643525123596
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,4.0,2001,4084,8168,1,1,True,72,2048.0,29.152389526367188,0.08653993904590607,0.9153265953063965
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,4.0,2002,4084,8168,1,1,True,96,2047.9998779296875,29.270326614379883,0.09392228722572327,0.9268358945846558
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,4.0,2002,4084,8168,1,1,True,72,2048.0,29.333385467529297,0.0922042652964592,0.9295650124549866
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,4.0,2003,4084,8168,1,1,True,96,2047.9998779296875,29.1761417388916,0.09148509800434113,0.9343497157096863
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,4.0,2003,4084,8168,1,1,True,72,2048.0,29.24586296081543,0.08992619812488556,0.9380080699920654
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,7.0,2001,4084,8168,1,1,True,96,2047.9998779296875,29.23764419555664,0.0851827934384346,0.9217244386672974
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,7.0,2001,4084,8168,1,1,True,72,2048.0,29.296409606933594,0.08446995168924332,0.9262112975120544
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,7.0,2002,4084,8168,1,1,True,96,2047.9998779296875,29.394006729125977,0.090552419424057,0.9326086640357971
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,7.0,2002,4084,8168,1,1,True,72,2048.0,29.4338436126709,0.08957751840353012,0.9349471926689148
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,7.0,2003,4084,8168,1,1,True,96,2047.9998779296875,29.316404342651367,0.08830368518829346,0.940896213054657
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,7.0,2003,4084,8168,1,1,True,72,2048.0,29.365121841430664,0.0872015580534935,0.9424623250961304
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,13.0,2001,4084,8168,1,1,True,96,2047.9998779296875,29.42186737060547,0.08402061462402344,0.9369077682495117
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,13.0,2001,4084,8168,1,1,True,72,2048.0,29.442527770996094,0.08389361202716827,0.938713788986206
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,13.0,2002,4084,8168,1,1,True,96,2047.9998779296875,29.507522583007812,0.08719737082719803,0.9389572143554688
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,13.0,2002,4084,8168,1,1,True,72,2048.0,29.51871109008789,0.08671552687883377,0.9402048587799072
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,13.0,2003,4084,8168,1,1,True,96,2047.9998779296875,29.462417602539062,0.08483666181564331,0.9461743831634521
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,13.0,2003,4084,8168,1,1,True,72,2048.0,29.477977752685547,0.08454874157905579,0.9468897581100464
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,19.0,2001,4084,8168,1,1,True,96,2047.9998779296875,29.482419967651367,0.08373359590768814,0.94233638048172
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,19.0,2001,4084,8168,1,1,True,72,2048.0,29.48892593383789,0.08365974575281143,0.9429288506507874
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,19.0,2002,4084,8168,1,1,True,96,2047.9998779296875,29.529354095458984,0.08537307381629944,0.9425308704376221
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,19.0,2002,4084,8168,1,1,True,72,2048.0,29.52995491027832,0.08510427176952362,0.9429352283477783
source,30,n02264363/ILSVRC2012_val_00027803_n02264363,19.0,2003,4084,8168,1,1,True,96,2047.9998779296875,29.503055572509766,0.08415195345878601,0.9470148086547852
residual,30,n02264363/ILSVRC2012_val_00027803_n02264363,19.0,2003,4084,8168,1,1,True,72,2048.0,29.50678062438965,0.08408144116401672,0.9469251036643982
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,1.0,2001,4084,8168,1,0,True,191,2048.0,15.463744163513184,0.22810177505016327,0.8232936859130859
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,1.0,2001,4084,8168,1,0,True,168,2047.999755859375,15.262308120727539,0.24458642303943634,0.810875415802002
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,1.0,2002,4084,8168,1,0,True,191,2048.0,15.43545913696289,0.23306971788406372,0.8026449680328369
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,1.0,2002,4084,8168,1,0,True,168,2047.999755859375,15.25216293334961,0.23755401372909546,0.7870795130729675
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,1.0,2003,4084,8168,1,0,True,191,2048.0,15.438844680786133,0.24459974467754364,0.7937999963760376
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,1.0,2003,4084,8168,1,0,True,168,2047.999755859375,15.251285552978516,0.2522561550140381,0.7765572667121887
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,4.0,2001,4084,8168,1,1,True,191,2048.0,16.330354690551758,0.20079520344734192,0.8881884813308716
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,4.0,2001,4084,8168,1,1,True,168,2047.999755859375,16.380088806152344,0.20118138194084167,0.89128577709198
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,4.0,2002,4084,8168,1,1,True,191,2048.0,16.35179901123047,0.20862698554992676,0.8839680552482605
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,4.0,2002,4084,8168,1,1,True,168,2047.999755859375,16.39543914794922,0.20931637287139893,0.8853567838668823
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,4.0,2003,4084,8168,1,1,True,191,2048.0,16.283823013305664,0.2095663845539093,0.8843938112258911
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,4.0,2003,4084,8168,1,1,True,168,2047.999755859375,16.341039657592773,0.2090548723936081,0.8851180076599121
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,7.0,2001,4084,8168,1,1,True,191,2048.0,16.439523696899414,0.20161396265029907,0.8950448632240295
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,7.0,2001,4084,8168,1,1,True,168,2047.999755859375,16.47294807434082,0.20241372287273407,0.8971786499023438
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,7.0,2002,4084,8168,1,1,True,191,2048.0,16.448139190673828,0.2086373269557953,0.8844633102416992
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,7.0,2002,4084,8168,1,1,True,168,2047.999755859375,16.475866317749023,0.2083280086517334,0.8846157789230347
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,7.0,2003,4084,8168,1,1,True,191,2048.0,16.40996551513672,0.2074757218360901,0.8874591588973999
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,7.0,2003,4084,8168,1,1,True,168,2047.999755859375,16.447677612304688,0.2066643238067627,0.88884437084198
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2001,4084,8168,1,1,True,191,2048.0,16.54480743408203,0.20334091782569885,0.8981218934059143
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2001,4084,8168,1,1,True,168,2047.999755859375,16.55344581604004,0.20353972911834717,0.8974103927612305
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2002,4084,8168,1,1,True,191,2048.0,16.540924072265625,0.20599150657653809,0.8858146071434021
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2002,4084,8168,1,1,True,168,2047.999755859375,16.549238204956055,0.20552459359169006,0.886222779750824
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2003,4084,8168,1,1,True,191,2048.0,16.528894424438477,0.205082505941391,0.8903400897979736
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2003,4084,8168,1,1,True,168,2047.999755859375,16.539133071899414,0.20537926256656647,0.8901017904281616
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2001,4084,8168,1,1,True,191,2048.0,16.568805694580078,0.20403270423412323,0.8937289118766785
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2001,4084,8168,1,1,True,168,2047.999755859375,16.570383071899414,0.2040698230266571,0.8929567337036133
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2002,4084,8168,1,1,True,191,2048.0,16.565204620361328,0.20465001463890076,0.8871243596076965
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2002,4084,8168,1,1,True,168,2047.999755859375,16.566932678222656,0.20450866222381592,0.8872712850570679
source,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2003,4084,8168,1,1,True,191,2048.0,16.558597564697266,0.20515736937522888,0.8890639543533325
residual,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2003,4084,8168,1,1,True,168,2047.999755859375,16.56098747253418,0.204929381608963,0.8889212012290955
source,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2001,4084,8168,1,0,True,198,2048.000244140625,19.545738220214844,0.19141949713230133,0.9188387393951416
residual,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2001,4084,8168,1,0,True,173,2048.0,19.402626037597656,0.19487565755844116,0.9129866361618042
source,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2002,4084,8168,1,0,True,198,2048.000244140625,19.087648391723633,0.20944885909557343,0.9073446989059448
