method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,norm_control_ok,norm_code,enhancement_energy,psnr_db,lpips_alex,dino_cosine
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2001,4084,8168,1,1,True,1,2047.999755859375,28.61037254333496,0.02183552086353302,0.9835692644119263
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2001,4084,8168,1,1,True,1,2047.9998779296875,28.49648666381836,0.022180113941431046,0.9835644364356995
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2002,4084,8168,1,1,True,1,2047.999755859375,28.507282257080078,0.019942454993724823,0.9831423759460449
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2002,4084,8168,1,1,True,1,2047.9998779296875,28.387624740600586,0.020194415003061295,0.9830552339553833
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2003,4084,8168,1,1,True,1,2047.999755859375,28.534343719482422,0.019782960414886475,0.9842872619628906
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2003,4084,8168,1,1,True,1,2047.9998779296875,28.402645111083984,0.02039027400314808,0.9841052293777466
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2001,4084,8168,1,1,True,1,2047.999755859375,28.787738800048828,0.021006757393479347,0.9842653870582581
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2001,4084,8168,1,1,True,1,2047.9998779296875,28.642576217651367,0.02136148512363434,0.983900249004364
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2002,4084,8168,1,1,True,1,2047.999755859375,28.686012268066406,0.019528958946466446,0.984011709690094
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2002,4084,8168,1,1,True,1,2047.9998779296875,28.53864288330078,0.019897272810339928,0.9837368130683899
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2003,4084,8168,1,1,True,1,2047.999755859375,28.719099044799805,0.019600264728069305,0.9842808246612549
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2003,4084,8168,1,1,True,1,2047.9998779296875,28.54863929748535,0.020106934010982513,0.9840428829193115
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2001,4084,8168,1,1,True,1,2047.999755859375,28.966697692871094,0.02010083943605423,0.9852102994918823
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2001,4084,8168,1,1,True,1,2047.9998779296875,28.779294967651367,0.020402150228619576,0.9845846891403198
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2002,4084,8168,1,1,True,1,2047.999755859375,28.900907516479492,0.019278552383184433,0.985092282295227
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2002,4084,8168,1,1,True,1,2047.9998779296875,28.7158203125,0.019740257412195206,0.9844100475311279
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2003,4084,8168,1,1,True,1,2047.999755859375,28.930892944335938,0.01935930922627449,0.9838423132896423
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2003,4084,8168,1,1,True,1,2047.9998779296875,28.728723526000977,0.019801709800958633,0.9831804037094116
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2001,4084,8168,1,1,True,1,2047.999755859375,29.02280616760254,0.019679533317685127,0.9851067066192627
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2001,4084,8168,1,1,True,1,2047.9998779296875,28.820314407348633,0.02006271854043007,0.9846858978271484
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2002,4084,8168,1,1,True,1,2047.999755859375,28.989429473876953,0.01930234581232071,0.985098123550415
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2002,4084,8168,1,1,True,1,2047.9998779296875,28.78679656982422,0.019741738215088844,0.9843997359275818
source,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2003,4084,8168,1,1,True,1,2047.999755859375,29.001720428466797,0.01927236095070839,0.9842730164527893
residual,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2003,4084,8168,1,1,True,1,2047.9998779296875,28.79454803466797,0.019813138991594315,0.9835816025733948
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2001,4084,8168,1,0,True,25,2048.0,11.969870567321777,0.39281851053237915,0.4011487364768982
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2001,4084,8168,1,0,True,30,2048.0,11.766925811767578,0.4059680104255676,0.27689528465270996
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2002,4084,8168,1,0,True,25,2048.0,24.905376434326172,0.09238341450691223,0.8761990070343018
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2002,4084,8168,1,0,True,30,2048.0,24.28033447265625,0.0992078110575676,0.8477013111114502
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2003,4084,8168,1,0,True,25,2048.0,20.824678421020508,0.13691702485084534,0.8842535018920898
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2003,4084,8168,1,0,True,30,2048.0,20.591320037841797,0.1441875845193863,0.8744902014732361
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2001,4084,8168,1,1,True,25,2048.0,28.88648796081543,0.03821827471256256,0.9794656038284302
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2001,4084,8168,1,1,True,30,2048.0,28.914710998535156,0.038054198026657104,0.9794292449951172
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2002,4084,8168,1,1,True,25,2048.0,28.769683837890625,0.038779038935899734,0.9783934950828552
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2002,4084,8168,1,1,True,30,2048.0,28.785295486450195,0.038638122379779816,0.9785059690475464
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2003,4084,8168,1,1,True,25,2048.0,28.725088119506836,0.040457792580127716,0.9774682521820068
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2003,4084,8168,1,1,True,30,2048.0,28.738344192504883,0.04039726406335831,0.9775403738021851
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2001,4084,8168,1,1,True,25,2048.0,29.01505470275879,0.03711147978901863,0.9798338413238525
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2001,4084,8168,1,1,True,30,2048.0,29.034759521484375,0.036993108689785004,0.9798679351806641
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2002,4084,8168,1,1,True,25,2048.0,28.917865753173828,0.03759070485830307,0.9791861772537231
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2002,4084,8168,1,1,True,30,2048.0,28.928861618041992,0.037472669035196304,0.9792975187301636
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2003,4084,8168,1,1,True,25,2048.0,28.88153839111328,0.03887409716844559,0.9785793423652649
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2003,4084,8168,1,1,True,30,2048.0,28.890819549560547,0.038841068744659424,0.9786169528961182
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2001,4084,8168,1,1,True,25,2048.0,29.12681770324707,0.036137837916612625,0.9808443784713745
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2001,4084,8168,1,1,True,30,2048.0,29.13330841064453,0.03608197718858719,0.9808944463729858
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2002,4084,8168,1,1,True,25,2048.0,29.071683883666992,0.0363304540514946,0.9804983139038086
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2002,4084,8168,1,1,True,30,2048.0,29.074832916259766,0.036283619701862335,0.9805264472961426
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2003,4084,8168,1,1,True,25,2048.0,29.05006217956543,0.03713709115982056,0.9800921678543091
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2003,4084,8168,1,1,True,30,2048.0,29.052371978759766,0.03714033216238022,0.9801037311553955
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2001,4084,8168,1,1,True,25,2048.0,29.14860725402832,0.035913482308387756,0.9809359908103943
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2001,4084,8168,1,1,True,30,2048.0,29.150524139404297,0.035897888243198395,0.9809532165527344
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2002,4084,8168,1,1,True,25,2048.0,29.120494842529297,0.03605702146887779,0.9806501865386963
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2002,4084,8168,1,1,True,30,2048.0,29.121055603027344,0.036046870052814484,0.9806534647941589
source,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2003,4084,8168,1,1,True,25,2048.0,29.108959197998047,0.03641827777028084,0.9806349277496338
residual,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2003,4084,8168,1,1,True,30,2048.0,29.10902976989746,0.036423519253730774,0.9806345105171204
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2001,4084,8168,1,0,True,22,2048.0,8.913276672363281,0.48763442039489746,0.18394586443901062
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2001,4084,8168,1,0,True,27,2048.0,8.78963851928711,0.5068069696426392,0.10985419154167175
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2002,4084,8168,1,0,True,22,2048.0,13.56383228302002,0.28732290863990784,0.3785499930381775
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2002,4084,8168,1,0,False,0,2048.0,12.86805248260498,0.30549290776252747,0.32038575410842896
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2003,4084,8168,1,0,True,22,2048.0,9.881156921386719,0.4338582754135132,0.6490907669067383
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2003,4084,8168,1,0,True,27,2048.0,9.775594711303711,0.45187073945999146,0.5988776683807373
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2001,4084,8168,1,1,True,22,2048.0,26.330577850341797,0.035517413169145584,0.9608128070831299
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2001,4084,8168,1,1,True,27,2048.0,26.396556854248047,0.035164088010787964,0.9610822200775146
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2002,4084,8168,1,1,True,22,2048.0,26.314699172973633,0.035932667553424835,0.9593353271484375
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2002,4084,8168,1,1,True,27,2048.0,26.381359100341797,0.03570627421140671,0.9596821665763855
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2003,4084,8168,1,1,True,22,2048.0,26.358306884765625,0.03630206733942032,0.9596726894378662
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2003,4084,8168,1,1,True,27,2048.0,26.438037872314453,0.036073990166187286,0.9596306681632996
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2001,4084,8168,1,1,True,22,2048.0,26.676536560058594,0.0341043584048748,0.9612480998039246
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2001,4084,8168,1,1,True,27,2048.0,26.734596252441406,0.033822476863861084,0.9613262414932251
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2002,4084,8168,1,1,True,22,2048.0,26.6690673828125,0.034369856119155884,0.9600969552993774
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2002,4084,8168,1,1,True,27,2048.0,26.72771453857422,0.03417166322469711,0.9601905941963196
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2003,4084,8168,1,1,True,22,2048.0,26.727081298828125,0.03462284058332443,0.9592633247375488
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2003,4084,8168,1,1,True,27,2048.0,26.789085388183594,0.03436334803700447,0.9591156244277954
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2001,4084,8168,1,1,True,22,2048.0,27.06373405456543,0.03256179019808769,0.9600029587745667
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2001,4084,8168,1,1,True,27,2048.0,27.094154357910156,0.0324375219643116,0.9599581360816956
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2002,4084,8168,1,1,True,22,2048.0,27.061954498291016,0.03258948773145676,0.9592519998550415
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2002,4084,8168,1,1,True,27,2048.0,27.092411041259766,0.0324702262878418,0.9592188596725464
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2003,4084,8168,1,1,True,22,2048.0,27.08897590637207,0.03262398764491081,0.9585071802139282
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2003,4084,8168,1,1,True,27,2048.0,27.118003845214844,0.032458286732435226,0.9584558010101318
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2001,4084,8168,1,1,True,22,2048.0,27.17825698852539,0.03198743984103203,0.9595508575439453
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2001,4084,8168,1,1,True,27,2048.0,27.19786834716797,0.03190496936440468,0.9595400094985962
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2002,4084,8168,1,1,True,22,2048.0,27.177352905273438,0.031986650079488754,0.9592130780220032
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2002,4084,8168,1,1,True,27,2048.0,27.196941375732422,0.03189802169799805,0.959206223487854
source,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2003,4084,8168,1,1,True,22,2048.0,27.188617706298828,0.031953562051057816,0.9587594270706177
residual,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2003,4084,8168,1,1,True,27,2048.0,27.207599639892578,0.031846076250076294,0.9587511420249939
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2001,4084,8168,1,0,True,53,2047.9996337890625,12.774348258972168,0.4025309085845947,0.1460844725370407
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2001,4084,8168,1,0,True,42,2048.0,12.629822731018066,0.4287209212779999,0.11277800798416138
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2002,4084,8168,1,0,True,53,2047.9996337890625,10.772409439086914,0.33392176032066345,0.5646647214889526
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2002,4084,8168,1,0,True,42,2048.0,10.572168350219727,0.3546988368034363,0.5379785299301147
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2003,4084,8168,1,0,True,53,2047.9996337890625,14.92312240600586,0.20988981425762177,0.7010201215744019
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2003,4084,8168,1,0,True,42,2048.0,14.616560935974121,0.22680634260177612,0.6442312002182007
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2001,4084,8168,1,1,True,53,2047.9996337890625,23.437870025634766,0.0550459623336792,0.9199237823486328
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2001,4084,8168,1,1,True,42,2048.0,23.492061614990234,0.05449621379375458,0.9204593300819397
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2002,4084,8168,1,1,True,53,2047.9996337890625,23.565406799316406,0.051670510321855545,0.9187318086624146
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2002,4084,8168,1,1,True,42,2048.0,23.61079216003418,0.05094490945339203,0.9196905493736267
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2003,4084,8168,1,1,True,53,2047.9996337890625,23.470340728759766,0.05413617566227913,0.9281343221664429
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2003,4084,8168,1,1,True,42,2048.0,23.519580841064453,0.053633201867341995,0.9287047386169434
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2001,4084,8168,1,1,True,53,2047.9996337890625,23.722028732299805,0.04979414865374565,0.9240092039108276
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2001,4084,8168,1,1,True,42,2048.0,23.757600784301758,0.04918762668967247,0.9251391887664795
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2002,4084,8168,1,1,True,53,2047.9996337890625,23.81534194946289,0.04777466878294945,0.9254629015922546
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2002,4084,8168,1,1,True,42,2048.0,23.843515396118164,0.047414086759090424,0.9265269041061401
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2003,4084,8168,1,1,True,53,2047.9996337890625,23.736446380615234,0.049487899988889694,0.9296884536743164
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2003,4084,8168,1,1,True,42,2048.0,23.76896095275879,0.04890674725174904,0.9301479458808899
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2001,4084,8168,1,1,True,53,2047.9996337890625,24.00682258605957,0.04439074546098709,0.9317433834075928
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2001,4084,8168,1,1,True,42,2048.0,24.012252807617188,0.04434081166982651,0.932136058807373
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2002,4084,8168,1,1,True,53,2047.9996337890625,24.057710647583008,0.044403232634067535,0.9321416616439819
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2002,4084,8168,1,1,True,42,2048.0,24.059226989746094,0.04435286670923233,0.932378888130188
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2003,4084,8168,1,1,True,53,2047.9996337890625,24.007827758789062,0.04503631219267845,0.9336224794387817
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2003,4084,8168,1,1,True,42,2048.0,24.01289939880371,0.04494425654411316,0.9337731599807739
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2001,4084,8168,1,1,True,53,2047.9996337890625,24.089214324951172,0.04310716316103935,0.9338939189910889
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2001,4084,8168,1,1,True,42,2048.0,24.084386825561523,0.04321502894163132,0.9339523315429688
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2002,4084,8168,1,1,True,53,2047.9996337890625,24.116601943969727,0.04317232966423035,0.9339065551757812
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2002,4084,8168,1,1,True,42,2048.0,24.109527587890625,0.043265245854854584,0.9339346885681152
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2003,4084,8168,1,1,True,53,2047.9996337890625,24.089263916015625,0.04349444806575775,0.9346027374267578
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2003,4084,8168,1,1,True,42,2048.0,24.08435821533203,0.04355204105377197,0.9345906972885132
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2001,4084,8168,1,0,True,174,2048.0,13.76234245300293,0.3623822033405304,0.7363147139549255
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2001,4084,8168,1,0,True,167,2047.999755859375,13.403297424316406,0.37702593207359314,0.7590934038162231
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2002,4084,8168,1,0,True,174,2048.0,14.987476348876953,0.25395405292510986,0.8541905879974365
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2002,4084,8168,1,0,True,167,2047.999755859375,14.654756546020508,0.2644421458244324,0.8492992520332336
