source_index,image_id,snr_db,noise_seed,N,E,family,sent_mode,received_mode,header_ok,body_crc_ok,source_complete,payload_bits,arithmetic_length_field,source_error,candidate_key,method,psnr_db,lpips_alex,dino_cosine,renderer,policy,selected_mode
75,n04204347/ILSVRC2012_val_00018921_n04204347,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed')",raw_N4084_m7_D0,17.20680809020996,0.1856212019920349,0.8845784664154053,D0,reliability,7
75,n04204347/ILSVRC2012_val_00018921_n04204347,1.0,2002,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed')",raw_N4084_m7_D0,17.20680809020996,0.1856212168931961,0.8845784664154053,D0,reliability,7
75,n04204347/ILSVRC2012_val_00018921_n04204347,1.0,2003,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed')",raw_N4084_m7_D0,17.20680809020996,0.1856212168931961,0.8845784664154053,D0,reliability,7
75,n04204347/ILSVRC2012_val_00018921_n04204347,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c')",raw_N4084_m8_D0,17.27348518371582,0.1695011854171753,0.8670786619186401,D0,reliability,8
75,n04204347/ILSVRC2012_val_00018921_n04204347,4.0,2002,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c')",raw_N4084_m8_D0,17.27348518371582,0.1695011854171753,0.8670786619186401,D0,reliability,8
75,n04204347/ILSVRC2012_val_00018921_n04204347,4.0,2003,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c')",raw_N4084_m8_D0,17.27348518371582,0.16950121521949768,0.8670786619186401,D0,reliability,8
75,n04204347/ILSVRC2012_val_00018921_n04204347,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21')",raw_N4084_m9_D0,18.32126808166504,0.12986837327480316,0.9515141844749451,D0,reliability,9
75,n04204347/ILSVRC2012_val_00018921_n04204347,7.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21')",raw_N4084_m9_D0,18.32126808166504,0.12986835837364197,0.9515141844749451,D0,reliability,9
75,n04204347/ILSVRC2012_val_00018921_n04204347,7.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21')",raw_N4084_m9_D0,18.32126808166504,0.12986837327480316,0.9515141844749451,D0,reliability,9
75,n04204347/ILSVRC2012_val_00018921_n04204347,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21')",raw_N4084_m9_D0,18.32126808166504,0.12986837327480316,0.9515141844749451,D0,reliability,9
75,n04204347/ILSVRC2012_val_00018921_n04204347,13.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21')",raw_N4084_m9_D0,18.32126808166504,0.12986837327480316,0.9515141844749451,D0,reliability,9
75,n04204347/ILSVRC2012_val_00018921_n04204347,13.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21')",raw_N4084_m9_D0,18.32126808166504,0.12986835837364197,0.9515141844749451,D0,reliability,9
75,n04204347/ILSVRC2012_val_00018921_n04204347,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21')",raw_N4084_m9_D0,18.32126808166504,0.12986837327480316,0.9515141844749451,D0,reliability,9
75,n04204347/ILSVRC2012_val_00018921_n04204347,19.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21')",raw_N4084_m9_D0,18.32126808166504,0.12986837327480316,0.9515141844749451,D0,reliability,9
75,n04204347/ILSVRC2012_val_00018921_n04204347,19.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21')",raw_N4084_m9_D0,18.32126808166504,0.12986837327480316,0.9515141844749451,D0,reliability,9
76,n04235860/ILSVRC2012_val_00004033_n04235860,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '2e599610704d4c828688f2dc912069031ba2e3170eebebcaf63bd2db643c5be7')",raw_N4084_m7_D0,17.300403594970703,0.2742772102355957,0.8660703301429749,D0,reliability,7
76,n04235860/ILSVRC2012_val_00004033_n04235860,1.0,2002,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '2e599610704d4c828688f2dc912069031ba2e3170eebebcaf63bd2db643c5be7')",raw_N4084_m7_D0,17.300403594970703,0.2742772102355957,0.8660703301429749,D0,reliability,7
76,n04235860/ILSVRC2012_val_00004033_n04235860,1.0,2003,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '2e599610704d4c828688f2dc912069031ba2e3170eebebcaf63bd2db643c5be7')",raw_N4084_m7_D0,17.300403594970703,0.2742772102355957,0.8660703301429749,D0,reliability,7
76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '650c7d71420322f3a272a24d8d928c70843c22565caa1e132ac27d13a10fc39c')",raw_N4084_m8_D0,18.417510986328125,0.24593739211559296,0.912727952003479,D0,reliability,8
76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2002,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '650c7d71420322f3a272a24d8d928c70843c22565caa1e132ac27d13a10fc39c')",raw_N4084_m8_D0,18.417510986328125,0.24593739211559296,0.912727952003479,D0,reliability,8
76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2003,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '650c7d71420322f3a272a24d8d928c70843c22565caa1e132ac27d13a10fc39c')",raw_N4084_m8_D0,18.417510986328125,0.24593739211559296,0.912727952003479,D0,reliability,8
76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'abe7b521b2b7e29726dff7b28a06456daab23b8ee16a723bb2f266707304d1ad')",raw_N4084_m9_D0,20.052982330322266,0.1639084666967392,0.9358574748039246,D0,reliability,9
76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'abe7b521b2b7e29726dff7b28a06456daab23b8ee16a723bb2f266707304d1ad')",raw_N4084_m9_D0,20.052982330322266,0.1639084666967392,0.9358574748039246,D0,reliability,9
76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'abe7b521b2b7e29726dff7b28a06456daab23b8ee16a723bb2f266707304d1ad')",raw_N4084_m9_D0,20.052982330322266,0.1639084666967392,0.9358574748039246,D0,reliability,9
76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'abe7b521b2b7e29726dff7b28a06456daab23b8ee16a723bb2f266707304d1ad')",raw_N4084_m9_D0,20.052982330322266,0.1639084666967392,0.9358574748039246,D0,reliability,9
76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'abe7b521b2b7e29726dff7b28a06456daab23b8ee16a723bb2f266707304d1ad')",raw_N4084_m9_D0,20.052982330322266,0.1639084666967392,0.9358574748039246,D0,reliability,9
76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'abe7b521b2b7e29726dff7b28a06456daab23b8ee16a723bb2f266707304d1ad')",raw_N4084_m9_D0,20.052982330322266,0.1639084666967392,0.9358574748039246,D0,reliability,9
76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'abe7b521b2b7e29726dff7b28a06456daab23b8ee16a723bb2f266707304d1ad')",raw_N4084_m9_D0,20.052982330322266,0.1639084666967392,0.9358574748039246,D0,reliability,9
76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'abe7b521b2b7e29726dff7b28a06456daab23b8ee16a723bb2f266707304d1ad')",raw_N4084_m9_D0,20.052982330322266,0.1639084666967392,0.9358574748039246,D0,reliability,9
76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'abe7b521b2b7e29726dff7b28a06456daab23b8ee16a723bb2f266707304d1ad')",raw_N4084_m9_D0,20.052982330322266,0.1639084666967392,0.9358574748039246,D0,reliability,9
77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c4add9b0fb6375afae8e5119f8345125289bc679ae6df8aa9e25728e787b0460')",raw_N4084_m7_D0,16.674121856689453,0.2487243413925171,0.824149489402771,D0,reliability,7
77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2002,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c4add9b0fb6375afae8e5119f8345125289bc679ae6df8aa9e25728e787b0460')",raw_N4084_m7_D0,16.674121856689453,0.24872435629367828,0.824149489402771,D0,reliability,7
77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2003,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c4add9b0fb6375afae8e5119f8345125289bc679ae6df8aa9e25728e787b0460')",raw_N4084_m7_D0,16.674121856689453,0.2487243413925171,0.824149489402771,D0,reliability,7
77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'd7bd9e6b44f6da8b0e24f483c5861c64a4de50cc1fa3a2b4da59f2a218b88aac')",raw_N4084_m8_D0,18.597187042236328,0.18418779969215393,0.8611723184585571,D0,reliability,8
77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2002,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'd7bd9e6b44f6da8b0e24f483c5861c64a4de50cc1fa3a2b4da59f2a218b88aac')",raw_N4084_m8_D0,18.597187042236328,0.18418779969215393,0.8611723184585571,D0,reliability,8
77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2003,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'd7bd9e6b44f6da8b0e24f483c5861c64a4de50cc1fa3a2b4da59f2a218b88aac')",raw_N4084_m8_D0,18.597187042236328,0.18418779969215393,0.8611723184585571,D0,reliability,8
77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'c49f61090267bcc6353e678ac5d4663a911d73793463ea98332d50d1b33e7809')",raw_N4084_m9_D0,19.841327667236328,0.15792447328567505,0.868374228477478,D0,reliability,9
77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'c49f61090267bcc6353e678ac5d4663a911d73793463ea98332d50d1b33e7809')",raw_N4084_m9_D0,19.841327667236328,0.15792447328567505,0.868374228477478,D0,reliability,9
77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'c49f61090267bcc6353e678ac5d4663a911d73793463ea98332d50d1b33e7809')",raw_N4084_m9_D0,19.841327667236328,0.15792445838451385,0.868374228477478,D0,reliability,9
77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'c49f61090267bcc6353e678ac5d4663a911d73793463ea98332d50d1b33e7809')",raw_N4084_m9_D0,19.841327667236328,0.15792445838451385,0.868374228477478,D0,reliability,9
77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'c49f61090267bcc6353e678ac5d4663a911d73793463ea98332d50d1b33e7809')",raw_N4084_m9_D0,19.841327667236328,0.15792447328567505,0.868374228477478,D0,reliability,9
77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'c49f61090267bcc6353e678ac5d4663a911d73793463ea98332d50d1b33e7809')",raw_N4084_m9_D0,19.841327667236328,0.15792447328567505,0.868374228477478,D0,reliability,9
77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'c49f61090267bcc6353e678ac5d4663a911d73793463ea98332d50d1b33e7809')",raw_N4084_m9_D0,19.841327667236328,0.15792445838451385,0.868374228477478,D0,reliability,9
77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'c49f61090267bcc6353e678ac5d4663a911d73793463ea98332d50d1b33e7809')",raw_N4084_m9_D0,19.841327667236328,0.15792445838451385,0.868374228477478,D0,reliability,9
77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'c49f61090267bcc6353e678ac5d4663a911d73793463ea98332d50d1b33e7809')",raw_N4084_m9_D0,19.841327667236328,0.15792447328567505,0.868374228477478,D0,reliability,9
78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c6d135133e74f7eed69e99190aefd2607c6c88aee843071972ce92dd650c7039')",raw_N4084_m7_D0,15.581724166870117,0.30133670568466187,0.9081934094429016,D0,reliability,7
78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2002,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c6d135133e74f7eed69e99190aefd2607c6c88aee843071972ce92dd650c7039')",raw_N4084_m7_D0,15.581724166870117,0.30133670568466187,0.9081934094429016,D0,reliability,7
78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2003,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c6d135133e74f7eed69e99190aefd2607c6c88aee843071972ce92dd650c7039')",raw_N4084_m7_D0,15.581724166870117,0.30133670568466187,0.9081934094429016,D0,reliability,7
78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'd25ff93e6177b7f4b17494387b82f8a1953478a7edab4087762583ac33156373')",raw_N4084_m8_D0,16.942184448242188,0.2455657422542572,0.9333998560905457,D0,reliability,8
78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2002,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'd25ff93e6177b7f4b17494387b82f8a1953478a7edab4087762583ac33156373')",raw_N4084_m8_D0,16.942184448242188,0.2455657422542572,0.9333998560905457,D0,reliability,8
78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2003,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'd25ff93e6177b7f4b17494387b82f8a1953478a7edab4087762583ac33156373')",raw_N4084_m8_D0,16.942184448242188,0.2455657422542572,0.9333998560905457,D0,reliability,8
78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '52ebb0a8001b7970387fccf68b23dc667564cb60368889d06deb7f1581f1549b')",raw_N4084_m9_D0,18.61477279663086,0.1642899513244629,0.9415621757507324,D0,reliability,9
78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '52ebb0a8001b7970387fccf68b23dc667564cb60368889d06deb7f1581f1549b')",raw_N4084_m9_D0,18.61477279663086,0.1642899513244629,0.9415621757507324,D0,reliability,9
78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '52ebb0a8001b7970387fccf68b23dc667564cb60368889d06deb7f1581f1549b')",raw_N4084_m9_D0,18.61477279663086,0.1642899513244629,0.9415621757507324,D0,reliability,9
78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '52ebb0a8001b7970387fccf68b23dc667564cb60368889d06deb7f1581f1549b')",raw_N4084_m9_D0,18.61477279663086,0.1642899513244629,0.9415621757507324,D0,reliability,9
78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '52ebb0a8001b7970387fccf68b23dc667564cb60368889d06deb7f1581f1549b')",raw_N4084_m9_D0,18.61477279663086,0.1642899513244629,0.9415621757507324,D0,reliability,9
78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '52ebb0a8001b7970387fccf68b23dc667564cb60368889d06deb7f1581f1549b')",raw_N4084_m9_D0,18.61477279663086,0.1642899513244629,0.9415621757507324,D0,reliability,9
78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '52ebb0a8001b7970387fccf68b23dc667564cb60368889d06deb7f1581f1549b')",raw_N4084_m9_D0,18.61477279663086,0.1642899513244629,0.9415621757507324,D0,reliability,9
78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '52ebb0a8001b7970387fccf68b23dc667564cb60368889d06deb7f1581f1549b')",raw_N4084_m9_D0,18.61477279663086,0.1642899513244629,0.9415621757507324,D0,reliability,9
78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '52ebb0a8001b7970387fccf68b23dc667564cb60368889d06deb7f1581f1549b')",raw_N4084_m9_D0,18.61477279663086,0.1642899513244629,0.9415621757507324,D0,reliability,9
79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '722516c9297ab59f41f1201f5a894b128d160e7dfd6a807e0e7a7b776f3cec22')",raw_N4084_m7_D0,15.302624702453613,0.1565570831298828,0.8477979898452759,D0,reliability,7
79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2002,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '722516c9297ab59f41f1201f5a894b128d160e7dfd6a807e0e7a7b776f3cec22')",raw_N4084_m7_D0,15.302624702453613,0.15655706822872162,0.8477979898452759,D0,reliability,7
79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2003,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '722516c9297ab59f41f1201f5a894b128d160e7dfd6a807e0e7a7b776f3cec22')",raw_N4084_m7_D0,15.302624702453613,0.1565570831298828,0.8477979898452759,D0,reliability,7
79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '174401b5c82f3a0090b85aef9865e10d7d2637378aea12fd5781c8f7f0b7664e')",raw_N4084_m8_D0,18.316177368164062,0.11139567941427231,0.8882687091827393,D0,reliability,8
79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2002,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '174401b5c82f3a0090b85aef9865e10d7d2637378aea12fd5781c8f7f0b7664e')",raw_N4084_m8_D0,18.316177368164062,0.11139567941427231,0.8882687091827393,D0,reliability,8
79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2003,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '174401b5c82f3a0090b85aef9865e10d7d2637378aea12fd5781c8f7f0b7664e')",raw_N4084_m8_D0,18.316177368164062,0.11139567941427231,0.8882687091827393,D0,reliability,8
79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '9053f1fd51cf0916d5bd5fc19410f00fe7075ac211b82d987b395df1744d2e82')",raw_N4084_m9_D0,22.33587646484375,0.062367528676986694,0.9301168918609619,D0,reliability,9
79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '9053f1fd51cf0916d5bd5fc19410f00fe7075ac211b82d987b395df1744d2e82')",raw_N4084_m9_D0,22.33587646484375,0.062367524951696396,0.9301168918609619,D0,reliability,9
79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '9053f1fd51cf0916d5bd5fc19410f00fe7075ac211b82d987b395df1744d2e82')",raw_N4084_m9_D0,22.33587646484375,0.062367528676986694,0.9301168918609619,D0,reliability,9
79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '9053f1fd51cf0916d5bd5fc19410f00fe7075ac211b82d987b395df1744d2e82')",raw_N4084_m9_D0,22.33587646484375,0.062367528676986694,0.9301168918609619,D0,reliability,9
79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '9053f1fd51cf0916d5bd5fc19410f00fe7075ac211b82d987b395df1744d2e82')",raw_N4084_m9_D0,22.33587646484375,0.062367528676986694,0.9301168918609619,D0,reliability,9
79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '9053f1fd51cf0916d5bd5fc19410f00fe7075ac211b82d987b395df1744d2e82')",raw_N4084_m9_D0,22.33587646484375,0.062367524951696396,0.9301168918609619,D0,reliability,9
79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '9053f1fd51cf0916d5bd5fc19410f00fe7075ac211b82d987b395df1744d2e82')",raw_N4084_m9_D0,22.33587646484375,0.062367528676986694,0.9301168918609619,D0,reliability,9
79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '9053f1fd51cf0916d5bd5fc19410f00fe7075ac211b82d987b395df1744d2e82')",raw_N4084_m9_D0,22.33587646484375,0.062367528676986694,0.9301168918609619,D0,reliability,9
79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '9053f1fd51cf0916d5bd5fc19410f00fe7075ac211b82d987b395df1744d2e82')",raw_N4084_m9_D0,22.33587646484375,0.062367528676986694,0.9301168918609619,D0,reliability,9
80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c9cdec8d0eeb076ad1b40f4cda965775a88b0fb796014e06e1a6bbd1a87e1ed0')",raw_N4084_m7_D0,16.312633514404297,0.31565654277801514,0.8411921262741089,D0,reliability,7
80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2002,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c9cdec8d0eeb076ad1b40f4cda965775a88b0fb796014e06e1a6bbd1a87e1ed0')",raw_N4084_m7_D0,16.312633514404297,0.31565654277801514,0.8411921262741089,D0,reliability,7
80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2003,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c9cdec8d0eeb076ad1b40f4cda965775a88b0fb796014e06e1a6bbd1a87e1ed0')",raw_N4084_m7_D0,16.312633514404297,0.31565654277801514,0.8411921262741089,D0,reliability,7
80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'bc5512df1b7be090c9955ae56ee22974a4c8aa818af6e046918f37978bb5c5f8')",raw_N4084_m8_D0,17.79110336303711,0.2634885013103485,0.8639749884605408,D0,reliability,8
80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2002,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'bc5512df1b7be090c9955ae56ee22974a4c8aa818af6e046918f37978bb5c5f8')",raw_N4084_m8_D0,17.79110336303711,0.2634885013103485,0.8639749884605408,D0,reliability,8
80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2003,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'bc5512df1b7be090c9955ae56ee22974a4c8aa818af6e046918f37978bb5c5f8')",raw_N4084_m8_D0,17.79110336303711,0.2634885013103485,0.8639749884605408,D0,reliability,8
80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '62deee327d83cbb3d83460d85f77bd1a8c426d4f0085ee648d2a4caa6e476042')",raw_N4084_m9_D0,18.89969253540039,0.18474319577217102,0.9158225059509277,D0,reliability,9
80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '62deee327d83cbb3d83460d85f77bd1a8c426d4f0085ee648d2a4caa6e476042')",raw_N4084_m9_D0,18.89969253540039,0.18474319577217102,0.9158225059509277,D0,reliability,9
80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '62deee327d83cbb3d83460d85f77bd1a8c426d4f0085ee648d2a4caa6e476042')",raw_N4084_m9_D0,18.89969253540039,0.18474319577217102,0.9158225059509277,D0,reliability,9
80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '62deee327d83cbb3d83460d85f77bd1a8c426d4f0085ee648d2a4caa6e476042')",raw_N4084_m9_D0,18.89969253540039,0.18474319577217102,0.9158225059509277,D0,reliability,9
80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2002,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '62deee327d83cbb3d83460d85f77bd1a8c426d4f0085ee648d2a4caa6e476042')",raw_N4084_m9_D0,18.89969253540039,0.18474319577217102,0.9158225059509277,D0,reliability,9
80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2003,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '62deee327d83cbb3d83460d85f77bd1a8c426d4f0085ee648d2a4caa6e476042')",raw_N4084_m9_D0,18.89969253540039,0.18474319577217102,0.9158225059509277,D0,reliability,9
80,n04346328/ILSVRC2012_val_00003305_n04346328,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '62deee327d83cbb3d83460d85f77bd1a8c426d4f0085ee648d2a4caa6e476042')",raw_N4084_m9_D0,18.89969253540039,0.18474319577217102,0.9158225059509277,D0,reliability,9
