method,selected_mode,source_index,image_id,snr_db,seed,N,E,psnr_db,lpips_alex,dino_cosine
raw_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,7.0,2001,4084,8168,24.077701568603516,0.12948590517044067,0.7905673384666443
arithmetic_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,7.0,2001,4084,8168,24.077701568603516,0.12948590517044067,0.7905673384666443
raw_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,7.0,2002,4084,8168,24.077701568603516,0.12948590517044067,0.7905673384666443
arithmetic_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,7.0,2002,4084,8168,24.077701568603516,0.12948590517044067,0.7905673384666443
raw_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,7.0,2003,4084,8168,24.077701568603516,0.12948589026927948,0.79056715965271
arithmetic_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,7.0,2003,4084,8168,24.077701568603516,0.12948589026927948,0.79056715965271
raw_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2001,4084,8168,24.077701568603516,0.12948590517044067,0.79056715965271
arithmetic_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2001,4084,8168,24.077701568603516,0.12948590517044067,0.79056715965271
raw_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2002,4084,8168,24.077701568603516,0.12948590517044067,0.79056715965271
arithmetic_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2002,4084,8168,24.077701568603516,0.12948590517044067,0.79056715965271
raw_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2003,4084,8168,24.077701568603516,0.12948590517044067,0.79056715965271
arithmetic_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2003,4084,8168,24.077701568603516,0.12948590517044067,0.79056715965271
raw_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2001,4084,8168,24.077701568603516,0.12948589026927948,0.79056715965271
arithmetic_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2001,4084,8168,24.077701568603516,0.12948589026927948,0.79056715965271
raw_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2002,4084,8168,24.077701568603516,0.12948590517044067,0.79056715965271
arithmetic_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2002,4084,8168,24.077701568603516,0.12948590517044067,0.79056715965271
raw_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2003,4084,8168,24.077701568603516,0.12948590517044067,0.79056715965271
arithmetic_adaptive_m789_Dc,9,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2003,4084,8168,24.077701568603516,0.12948590517044067,0.79056715965271
raw_adaptive_m789_Dc,8,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2001,4084,8168,19.08159065246582,0.3131970763206482,0.7131882905960083
arithmetic_adaptive_m789_Dc,8,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2001,4084,8168,8.215682029724121,0.9020717144012451,0.1243358701467514
raw_adaptive_m789_Dc,8,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2002,4084,8168,22.96921730041504,0.18572098016738892,0.8768473863601685
arithmetic_adaptive_m789_Dc,8,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2002,4084,8168,22.912771224975586,0.19302091002464294,0.8853959441184998
raw_adaptive_m789_Dc,8,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2003,4084,8168,21.625988006591797,0.2461548000574112,0.9059990048408508
arithmetic_adaptive_m789_Dc,8,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2003,4084,8168,22.912771224975586,0.19302091002464294,0.8853959441184998
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2001,4084,8168,23.488338470458984,0.16760258376598358,0.9111814498901367
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2001,4084,8168,23.521711349487305,0.16760338842868805,0.9086804389953613
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2002,4084,8168,23.521711349487305,0.16760338842868805,0.9086804389953613
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2002,4084,8168,23.521711349487305,0.16760338842868805,0.9086804389953613
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2003,4084,8168,22.934165954589844,0.17031951248645782,0.8927750587463379
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2003,4084,8168,23.521711349487305,0.16760337352752686,0.9086804389953613
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2001,4084,8168,23.521711349487305,0.16760338842868805,0.9086804389953613
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2001,4084,8168,23.521711349487305,0.16760338842868805,0.9086804389953613
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2002,4084,8168,23.521711349487305,0.16760338842868805,0.9086804389953613
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2002,4084,8168,23.521711349487305,0.16760338842868805,0.9086804389953613
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2003,4084,8168,23.521711349487305,0.16760338842868805,0.9086803793907166
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2003,4084,8168,23.521711349487305,0.16760338842868805,0.9086803793907166
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2001,4084,8168,23.521711349487305,0.16760337352752686,0.9086803793907166
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2001,4084,8168,23.521711349487305,0.16760337352752686,0.9086803793907166
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2002,4084,8168,23.521711349487305,0.16760338842868805,0.9086803793907166
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2002,4084,8168,23.521711349487305,0.16760338842868805,0.9086803793907166
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2003,4084,8168,23.521711349487305,0.16760338842868805,0.9086803793907166
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2003,4084,8168,23.521711349487305,0.16760338842868805,0.9086803793907166
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2001,4084,8168,23.521711349487305,0.16760338842868805,0.9086803793907166
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2001,4084,8168,23.521711349487305,0.16760338842868805,0.9086803793907166
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2002,4084,8168,23.521711349487305,0.16760337352752686,0.9086803793907166
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2002,4084,8168,23.521711349487305,0.16760337352752686,0.9086803793907166
raw_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2003,4084,8168,23.521711349487305,0.16760338842868805,0.9086803793907166
arithmetic_adaptive_m789_Dc,9,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2003,4084,8168,23.521711349487305,0.16760338842868805,0.9086803793907166
raw_adaptive_m789_Dc,8,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2001,4084,8168,15.369466781616211,0.24547696113586426,0.7671976685523987
arithmetic_adaptive_m789_Dc,8,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2001,4084,8168,15.398406028747559,0.24074997007846832,0.7604616284370422
raw_adaptive_m789_Dc,8,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2002,4084,8168,15.240209579467773,0.248618483543396,0.8275027871131897
arithmetic_adaptive_m789_Dc,8,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2002,4084,8168,15.398406028747559,0.24074997007846832,0.7604616284370422
raw_adaptive_m789_Dc,8,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2003,4084,8168,15.366558074951172,0.2630327343940735,0.7656610012054443
arithmetic_adaptive_m789_Dc,8,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2003,4084,8168,15.398406028747559,0.24074997007846832,0.7604616284370422
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2001,4084,8168,16.09344482421875,0.2064148485660553,0.8324931263923645
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2001,4084,8168,16.14510726928711,0.2006566971540451,0.869073748588562
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2002,4084,8168,15.852876663208008,0.22490715980529785,0.8223121166229248
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2002,4084,8168,12.694433212280273,0.4441835284233093,0.10434272885322571
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2003,4084,8168,15.741474151611328,0.22663360834121704,0.8690860271453857
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2003,4084,8168,16.14510726928711,0.2006566971540451,0.869073748588562
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2001,4084,8168,16.14510726928711,0.2006566971540451,0.869073748588562
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2001,4084,8168,16.14510726928711,0.2006566971540451,0.869073748588562
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2002,4084,8168,16.14510726928711,0.2006566971540451,0.869073748588562
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2002,4084,8168,16.14510726928711,0.2006566971540451,0.869073748588562
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2003,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2003,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2001,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2001,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2002,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2002,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2003,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2003,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2001,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2001,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2002,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2002,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
raw_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2003,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
arithmetic_adaptive_m789_Dc,9,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2003,4084,8168,16.14510726928711,0.2006566971540451,0.8690738677978516
raw_adaptive_m789_Dc,8,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2001,4084,8168,15.449824333190918,0.20341189205646515,0.9322253465652466
arithmetic_adaptive_m789_Dc,8,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2001,4084,8168,12.587815284729004,0.38231778144836426,0.8052211403846741
raw_adaptive_m789_Dc,8,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2002,4084,8168,15.024848937988281,0.21177572011947632,0.9212051630020142
arithmetic_adaptive_m789_Dc,8,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2002,4084,8168,14.580568313598633,0.2527993321418762,0.8894127607345581
raw_adaptive_m789_Dc,8,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2003,4084,8168,15.022462844848633,0.22521895170211792,0.9030979871749878
arithmetic_adaptive_m789_Dc,8,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2003,4084,8168,15.645303726196289,0.20512576401233673,0.928842306137085
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2001,4084,8168,16.705242156982422,0.17699316143989563,0.9008065462112427
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2001,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2002,4084,8168,16.797311782836914,0.1688804179430008,0.9049538373947144
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2002,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2003,4084,8168,16.69676399230957,0.1759803295135498,0.8536329865455627
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2003,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2001,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2001,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2002,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2002,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2003,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2003,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2001,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2001,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2002,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2002,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2003,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2003,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2001,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2001,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2002,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2002,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2003,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
arithmetic_adaptive_m789_Dc,9,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2003,4084,8168,16.849454879760742,0.17073343694210052,0.9254805445671082
raw_adaptive_m789_Dc,8,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2001,4084,8168,16.757455825805664,0.19309735298156738,0.8951649069786072
arithmetic_adaptive_m789_Dc,8,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2001,4084,8168,16.757455825805664,0.19309735298156738,0.8951649069786072
raw_adaptive_m789_Dc,8,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2002,4084,8168,16.595081329345703,0.19746899604797363,0.8647576570510864
arithmetic_adaptive_m789_Dc,8,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2002,4084,8168,16.757455825805664,0.19309735298156738,0.8951649069786072
raw_adaptive_m789_Dc,8,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2003,4084,8168,16.61893653869629,0.19750724732875824,0.9035292863845825
arithmetic_adaptive_m789_Dc,8,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2003,4084,8168,15.974296569824219,0.21816308796405792,0.8351834416389465
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2001,4084,8168,17.59404754638672,0.14481858909130096,0.8789893388748169
arithmetic_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2001,4084,8168,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2002,4084,8168,17.59404754638672,0.14481858909130096,0.8789893388748169
arithmetic_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2002,4084,8168,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2003,4084,8168,17.58323097229004,0.14550471305847168,0.8823505640029907
arithmetic_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2003,4084,8168,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2001,4084,8168,17.59404754638672,0.14481858909130096,0.8789893388748169
arithmetic_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2001,4084,8168,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2002,4084,8168,17.59404754638672,0.14481858909130096,0.8789893388748169
arithmetic_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2002,4084,8168,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2003,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
arithmetic_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2003,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,13.0,2001,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
arithmetic_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,13.0,2001,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,13.0,2002,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
arithmetic_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,13.0,2002,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,13.0,2003,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
arithmetic_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,13.0,2003,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,19.0,2001,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
arithmetic_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,19.0,2001,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,19.0,2002,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
arithmetic_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,19.0,2002,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
raw_adaptive_m789_Dc,9,9,n01860187/ILSVRC2012_val_00021594_n01860187,19.0,2003,4084,8168,17.59404754638672,0.14481858909130096,0.8789894580841064
