population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips,dino_cosine
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,7.0,2002,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,7.0,2002,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.912054181098938
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,7.0,2002,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415805339813232
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,7.0,2003,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,7.0,2003,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,7.0,2003,5088,5088,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,7.0,2003,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,7.0,2003,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,7.0,2003,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,13.0,2001,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,13.0,2001,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,13.0,2001,5088,5088,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,13.0,2001,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,13.0,2001,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,13.0,2001,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,13.0,2002,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,13.0,2002,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,13.0,2002,5088,5088,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,13.0,2002,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,13.0,2002,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,13.0,2002,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,13.0,2003,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,13.0,2003,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,13.0,2003,5088,5088,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,13.0,2003,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,13.0,2003,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,13.0,2003,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,19.0,2001,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,19.0,2001,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,19.0,2001,5088,5088,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,19.0,2001,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,19.0,2001,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,19.0,2001,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,19.0,2002,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,19.0,2002,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,19.0,2002,5088,5088,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,19.0,2002,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,19.0,2002,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,19.0,2002,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,19.0,2003,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,19.0,2003,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,19.0,2003,5088,5088,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,19.0,2003,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197548031806946
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,19.0,2003,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.9120542407035828
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,19.0,2003,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415806531906128
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,1.0,2001,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,1.0,2001,3060,3060,1,0,0,1,16.673969268798828,0.13013634085655212,0.8616369962692261
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,1.0,2001,5088,5088,1,0,0,1,8.483702659606934,0.6201751828193665,0.15593814849853516
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,1.0,2001,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,1.0,2001,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,1.0,2001,5088,3700,1,0,0,1,8.57822322845459,0.42872709035873413,0.2572551667690277
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,1.0,2002,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,1.0,2002,3060,3060,1,0,0,1,18.849140167236328,0.1033918485045433,0.8630487322807312
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,1.0,2002,5088,5088,1,0,0,1,6.925352096557617,0.7180402278900146,0.10656218230724335
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,1.0,2002,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,1.0,2002,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,1.0,2002,5088,3700,1,0,0,1,6.9372029304504395,0.5025724172592163,0.11456873267889023
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,1.0,2003,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,1.0,2003,3060,3060,1,0,0,1,18.54705047607422,0.10775335878133774,0.8809887170791626
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,1.0,2003,5088,5088,1,0,0,1,7.775136947631836,0.6695793271064758,0.08373818546533585
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,1.0,2003,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,1.0,2003,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,1.0,2003,5088,3700,1,0,0,1,6.848374366760254,0.5013725757598877,0.18886008858680725
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,4.0,2001,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,4.0,2001,3060,3060,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,4.0,2001,5088,5088,1,0,0,1,22.843626022338867,0.06562355160713196,0.910693347454071
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,4.0,2001,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,4.0,2001,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,4.0,2001,5088,3700,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,4.0,2002,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,4.0,2002,3060,3060,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,4.0,2002,5088,5088,1,0,0,1,22.69242286682129,0.06113964319229126,0.9219284653663635
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,4.0,2002,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,4.0,2002,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,4.0,2002,5088,3700,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,4.0,2003,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,4.0,2003,3060,3060,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,4.0,2003,5088,5088,1,0,0,1,22.760570526123047,0.06022891402244568,0.9138674736022949
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,4.0,2003,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,4.0,2003,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,4.0,2003,5088,3700,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,7.0,2001,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,7.0,2001,3060,3060,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,7.0,2001,5088,5088,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,7.0,2001,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,7.0,2001,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,7.0,2001,5088,3700,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,7.0,2002,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,7.0,2002,3060,3060,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,7.0,2002,5088,5088,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,7.0,2002,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,7.0,2002,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689466714859009
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,7.0,2002,5088,3700,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,7.0,2003,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,7.0,2003,3060,3060,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689467310905457
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,7.0,2003,5088,5088,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,7.0,2003,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,7.0,2003,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689467310905457
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,7.0,2003,5088,3700,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,13.0,2001,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,13.0,2001,3060,3060,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689467310905457
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,13.0,2001,5088,5088,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,13.0,2001,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,13.0,2001,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689467310905457
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,13.0,2001,5088,3700,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,13.0,2002,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,13.0,2002,3060,3060,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689467310905457
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,13.0,2002,5088,5088,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,13.0,2002,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,13.0,2002,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689467310905457
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,13.0,2002,5088,3700,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,13.0,2003,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,13.0,2003,3060,3060,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689467310905457
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,13.0,2003,5088,5088,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,13.0,2003,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,13.0,2003,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689467310905457
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,13.0,2003,5088,3700,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,19.0,2001,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,8,Dc,19.0,2001,3060,3060,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689467310905457
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,9,Dc,19.0,2001,5088,5088,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,7,Dc,19.0,2001,1860,1510,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,8,Dc,19.0,2001,3060,2348,1,1,1,1,18.72144889831543,0.10821978747844696,0.8689467310905457
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,arithmetic,4084,9,Dc,19.0,2001,5088,3700,1,1,1,1,22.855432510375977,0.0611703023314476,0.9139326810836792
development,79,n04328186/ILSVRC2012_val_00014795_n04328186,raw,4084,7,Dc,19.0,2002,1860,1860,1,1,1,1,15.570974349975586,0.1569441854953766,0.8325281143188477
